,IDEcu,EstadoEcu
3892,55dfb304531049a9958c1611c8f7913e,Activo
3893,d51d662ee1f14be9be7e49be0a2daca2,Inactivo
3894,d681ba0f2f5b4c49a0909e9ac2b6a8b6,Activo
3895,f3886b9c806c43aa85ec33466bfa275c,Activo
3896,43d7f760e08b43f6984d4fbae467145d,Activo
3897,5654873671664d62b096edd0c32d19dc,Activo
3898,b5021bac2a724d72ab8753ef98f65b67,Inactivo
3899,00894e919b8541a4986ff88a2e27f255,Activo
3900,9210c46818644125957f0a210b4070cd,Activo
3901,ffdca771a1d5443ab2eb3812967d7fdf,Activo
3902,9071e27de840470099975dcca01a5139,Activo
3903,67fa1565c3694fefbf51936e50e75734,Activo
3904,29fccaef883741dd944151fe87ef5ba3,Activo
3905,ed3e00404b944814905ddd92b056bbc6,Activo
3906,db14a3e431fe43d1ba6f31272e00e3ea,Activo
3907,468c4e12b74740c2a9485cf4a4a4b016,Inactivo
3908,d6f562b1676d4f56b720878e6ac33c1c,Activo
3909,152e4ed9ae6241c29aa1145cb06c4ce7,Activo
3910,b0fe7d32305c4d07985e2e4f3f2023d3,Inactivo
3911,28836b5dd01f49629f0030a9b71502a7,Activo
3912,bf5c8789ff7a476e91f8fa99797732e5,Activo
3913,2647ae67fb7b4c6bb2bdb61a7e8b7366,Activo
3914,04c3fc9ac9a64d5ca4458a348796eae4,Activo
3915,de87629cfd8e493881eea95f09c07350,Activo
3916,7d93c26b9d514b9b88481926f17b7167,Inactivo
3917,d50090ad19e24132a8fdde12f29df207,Activo
3918,0097dd07d61b40e08af3f2ced7839da2,Activo
3919,b28f327aab694411af5206832d966543,Activo
3920,9efd5a16b51f4edcb190e534eededd7e,Inactivo
3921,4ce9e0edc7ee4de0966fa4b626832728,Activo
3922,c14ded2f7d8b42f08b973f5174791f69,Activo
3923,ecad5d7539e540e486dea822755d39bd,Activo
3924,57c51bba906d48feb1fd4025a331929f,Activo
3925,4d98217d190740409d15b6f05838fec9,Activo
3926,c33c29a38ef4407d9f8eec2b023df105,Activo
3927,ee454b0c4d8f4c848356cc4881e937fc,Activo
3928,0e2bccf8414844719272434d54a2ba16,Activo
3929,97bcfb3d12fe4e338f9b6f439c321186,Activo
3930,96373f81964e45c99874b915504cebcd,Activo
3931,85f8edf005f74d0b89b7f55be72a1695,Inactivo
3932,40e161c3fa0b43e29d2fe91c05eafc80,Activo
3933,7c7884a724d241a6b660bfb0e4a89b3a,Activo
3934,4c0014476ff5470797d75289db80d459,Inactivo
3935,6b57c6eefab84895a16a98143cbeb478,Activo
3936,0afbd3b435654dc78c2bf27c61a65c40,Activo
3937,88d0527154af462f832d78a10a9f6111,Inactivo
3938,341bc1fc8e374f798eabfa4c97a63f50,Activo
3939,98c3cf2a444e4f02955c28be4fefb1b8,Inactivo
3940,b966d30ff4e84c8f9a61a9805c63ca63,Activo
3941,6a5cf8f1169b4989b86575ec2ba7c1d5,Activo
3942,d37aed6ccdd64779bacffe90baf0eff4,Activo
3943,d931483d065d487485101fb8b41d2c95,Activo
3944,68ca1cb53fed4cf2843cbc35bd267208,Activo
3945,e3fb964c73944998a62be0f57e52e5da,Activo
3946,cfb5eb1d0104496bb4a97aa282e844c9,Activo
3947,fcf945e21f09469d9d0cb78432729a5d,Activo
3948,39804f6ee2bd4becb01ec65986c9fcd4,Activo
3949,c138e897397b42a3bde0c3b6a0fc4f98,Activo
3950,58af33fd5fe94ad8b6f14eb296e06206,Activo
3951,705965eabb6a4f77adae81f2ebeaf35b,Activo
3952,e3aa7a3b162f4b8d8e0238ddba01cdba,Activo
3953,10e40b5b4ca045338022d1283ae29b68,Activo
3954,cc4d283abb9b4ca0a3d966c4c572295e,Activo
3955,86a971b4c5674a3db449a728730a6c1b,Activo
3956,6dd405ea011b43fe9ab7dc9a12c157d4,Activo
3957,dee0ba1c1000462ba74b607a39c90e48,Activo
3958,83065cf62b1645f79227f68beeffe240,Activo
3959,494bb460dfe942c78f7639db4fe4da78,Inactivo
3960,2ee65df2a8cb4fd89bf920c3b20f3686,Inactivo
3961,11cc10702b6b488586f2352eef1cf631,Activo
3962,c1b6c9bddb1e48b78c71c269651efb30,Activo
3963,ce0fd20464554e179250a997f99a7496,Activo
3964,9c9151fadddc40c2862addcab1d14c36,Activo
3965,35b2062de5d8497389aab2e678fff8e3,Activo
3966,e4840a81f20e43f58ea66428ddaf4013,Activo
3967,7c8c45af6f7d41968fc07bd8dbc9b054,Inactivo
3968,b449a64c8d5349c09805686dab5670b2,Activo
3969,872bde41834b41e5886f58c4da78ccac,Activo
3970,16d554c9d9644c14918886f7b113b629,Activo
3971,9b4ab7e59d8d48ccaab68bebe4e2cbec,Activo
3972,c627d3322707449cb072501dd431db34,Activo
3973,0eeed949571541acbdf925c48e855ec3,Activo
3974,f931c85ae91c4d9fbbc964cc0a829ca7,Activo
3975,81d906b751ba41b3b5280de200955fec,Activo
3976,ded87e7e95604fd8866c82c200caa414,Activo
3977,f567b1ee34bb43d385491f95f9efba48,Activo
3978,b5e9a56aab3d47f5b27e0d28a98fe0f7,Activo
3979,20cbeb0087b34a0da60d241d79758793,Activo
3980,f6e1487428f944ee891e02f04648784b,Activo
3981,f835279361f443e89d240be67d67ecb2,Activo
3982,7eb4eb958e3343c181cf454df2ff09dc,Activo
3983,691f1995930d4d4fab2d4175d5162f21,Activo
3984,aae13fe16bc1401a80e2342bc9e25e04,Activo
3985,d21d9a29345c4754913e3235cf8db967,Activo
3986,212761d5ad754973b6fa441bf4fb7b2d,Activo
3987,7d161774937542168682d1a3e18ee209,Activo
3988,09598a61d23148c0bc70d3d193231af3,Activo
3989,4be71b84427f47a1b90b6f726f63081e,Activo
3990,34f2760efe3c4053a8419fcbffdf5164,Activo
3991,6c252bf8cf4b41be92bd4123a9d8517b,Activo
3992,fd1b056a5f0a4cc688a328edc04fc58a,Activo
3993,f688fbd4b01f4174ac1f44b3f5841190,Activo
3994,767d2fc68fe741fca83ce51770265f3c,Inactivo
3995,068fccd5752848e0b96b561ce95905f3,Activo
3996,c0818d9430c749c7afdcf16a3a60f14c,Activo
3997,6435421e84b0420d99b84f3d5b149330,Activo
3998,62afa8ece5cc45b6856bad14fc93cac9,Activo
3999,39bbf5e5e6474033b855bfa56aec9093,Inactivo
4000,fd88df6ad9aa4a2886bdc38bbfe3aeac,Activo
4001,340a91760eee4d5398272439a50ed889,Inactivo
4002,c8b6ccf4376d40288dca2dbeb6cc9159,Inactivo
4003,46696932aee8440fa5fb1c005d90c1b9,Activo
4004,fc7fc40a5dd34ab694a5625eb138acdc,Activo
4005,2c0228debe954e138cd5f231b7ce3a37,Activo
4006,1099ea0b8c0f4c508c7983cd85a2797b,Activo
4007,15b26c416f514f2cbf89631aa78524bd,Activo
4008,514297c29ddd4eef8da8d6207f629a0e,Activo
4009,300ee3b4185244e08ecda335725e4a8c,Activo
4010,30d8afcbeb4748fba2816ac8c084bbf8,Activo
4011,e0a31f43a6bb47369f27367da533e885,Activo
4012,2b44b74fb7b1413ca449162e3d168a1d,Activo
4013,12a0c0ae6e4a427b8384bed0b8f28a85,Activo
4014,7f8f62ff12f2472198a7d811e5d13816,Activo
4015,0ba6b6426a894ee1b1cfaa89c2d033c3,Activo
4016,587ef61038d74b5bbc53a761cc892eca,Activo
4017,8bbcd9189e894246b87b5815c01c7d14,Inactivo
4018,8a60987367e84a84af92baa4b0892a22,Activo
4019,50ebf48a63454c23af421d171c277e82,Activo
4020,95c04e6648884b17ab23a2cde1f0cfaf,Activo
4021,5a90dd2d657b466ab7a0d0df9cfc6021,Activo
4022,3cd439f8cae24ed78c5b87094ab49372,Activo
4023,5306c66ba1454bdb9d3b22ee6f77bf9a,Activo
4024,06d7a8fdac0a43fc8a2ac826c84e7e9e,Activo
4025,5b67d02dd70145cfb424808231f6f758,Inactivo
4026,0387054fe046418cb6e3c5b3561abfc0,Activo
4027,54cd3241c4b744e1bc6d2758b3a1501d,Activo
4028,229d19e095664c32a5a60f1f980624da,Activo
4029,cbe6c594283b40a6b29b76271a50520b,Inactivo
4030,8e3dd10520fa4a32bfef1d6c6ae7f4c5,Activo
4031,66231a5553bc403bb5f616ab2640cca7,Inactivo
4032,9829d79704364f4c84f57773b0660828,Activo
4033,b9c6bcbd1af94319b1d8f8a0f4f7bafc,Inactivo
4034,4b0be099f6384be4bd7728ec425c26fd,Activo
4035,dde1cd5761a64b1eaf3b752dd93f6494,Activo
4036,ac374170e655445584bdd06639891dd0,Activo
4037,0e091416551f493aaa7b5ee3f660c59f,Activo
4038,26b1fae6063041cebff6f40e7c151f78,Inactivo
4039,ba45cdefbe9a404cbe671e12ebaad535,Activo
4040,3c8dc4736e3a46e89e75156f66d4fe5f,Activo
4041,fb9d0348262b4b2f845b94770a9cce14,Activo
4042,4dd626c3cad640dc9bc85bbaddc7e32d,Activo
4043,913c4567453942b08c898069aecfb6f8,Activo
4044,1a2b4fdd32aa43b68e193391dc93cb8b,Activo
4045,3442d230e6994deea8fb6267a863ec5f,Activo
4046,24fcf2609ab546b1bc6998e4d544ce61,Activo
4047,931ef3a2ac0c458e8ce3108e0f9a99d2,Activo
4048,c8f7272608cf4a59921ce090719f900e,Activo
4049,21bbd160897544e0800bc3ce192f321a,Activo
4050,cb671d79beb143468e01c78d3e13f588,Activo
4051,82bb975d95eb43da8ca69911f9d49168,Activo
4052,44b80db861df464db81e30fd30bc0f49,Activo
4053,fb880016d5b44b27b3e45ab272c35a9b,Activo
4054,f84f04ef1bb04806b08256a52524f7c2,Activo
4055,cbfca20799414682acfcb29763210019,Activo
4056,b86ce9eeb27045bd9061f1e7fe4b74ae,Activo
4057,036574aa73db436382d8b82def9bb1f8,Inactivo
4058,c90f85d05d7249f283b50ef8cbc34728,Activo
4059,38ef69b9f0dd4c4f95f4ba648f22a303,Activo
4060,f239e6f165014b4486377043148d50b8,Activo
4061,01c759b540a844a29dec8362731c4ae3,Inactivo
4062,20595fa810914f5a919c8137a2992103,Activo
4063,aa9eaa02614a4c6295932c186531e284,Activo
4064,c1c47a7a70bd4bd3b5bd574b7b994f5f,Activo
4065,824bacbcdf8f4ac3a2bceec496cc590e,Activo
4066,eba48a8c914145c7822debff4fdcdd37,Inactivo
4067,810631c0393c43afaa6e67a9113abfaf,Activo
4068,87aff2395e604ab68f51003f3964497a,Activo
4069,b341211381454014bb2393eaa87edbe2,Activo
4070,31213624e6004b84a67471e57b4eb4d6,Activo
4071,19b9537531dc456a980ef584db090fbf,Activo
4072,968c98e913024e53972d25930f47a6e9,Activo
4073,575c6e6e3da343069a88e3193dd586ec,Activo
4074,5fb43fc2624645e7bcb5b97284282bd8,Inactivo
4075,02067a79f3d540c3922a0973c906c97f,Inactivo
4076,a090013e69074724aba7b430dbc93e48,Activo
4077,d7ec40bfc91044e2bc84b1ad8df88a26,Activo
4078,36728b00f967454989d0b437e0f1dd33,Activo
4079,176ee29314c54981a5069e48e719881a,Inactivo
4080,feb463d03e164389ac11bc82cff16a9c,Activo
4081,8fa9d7c0485347b99f91e89460d88b60,Activo
4082,afcf1e78da964db78907f2ffe4ae861e,Activo
4083,b4ce57c44f474c958c4c6ea30a67bd17,Activo
4084,ab6f20302dbc44cdbb41e4e0d17c6df2,Activo
4085,877cbad8e5ac4b75a448434472623554,Activo
4086,837f00f02a064d75911bce1e88f07e14,Inactivo
4087,13493ddb6ec044ec9101e99898624093,Inactivo
4088,61db6d7c3530400ea360e69a85feba6d,Activo
4089,a4ad0ce77d2f42ee8c299951554322c9,Activo
4090,d364b12630064607a2448847d26fb30a,Activo
4091,ce6158fc9a534764b47b89b0d99a53e9,Activo
4092,5a982c6774304ebe97a2ac8c2808bb18,Activo
4093,7c79048481d142d99514064dfc34214b,Activo
4094,f98e3ed46ebf41afa6e138deedf18585,Activo
4095,3cc50d1a093845b2878f9d688df859ed,Activo
4096,e40ee1a1b83a49d089e62bd6fef01320,Inactivo
4097,f066bc4f75fb4297a04e39c9bce46381,Activo
4098,332f823381a14ba4880ebdd71bb1848b,Inactivo
4099,258e8687629a420796e3346e1cac4fad,Activo
4100,24cc0882d108418c9165f9a9bf95d479,Inactivo
4101,c68716291eea4d5883e35dd320536d71,Activo
4102,b6b8ae01c8aa4d6c953f37e9bd96b567,Activo
4103,a026239483544d63a688a8bac34b01f7,Activo
4104,97031a1c2d0d4156b26aefdf6ed6c096,Activo
4105,c076bc85f86f4e50b1d71b1f71ebf786,Activo
4106,5560c78027c74b438e8d1fb947a4ff33,Activo
4107,810c38abec594919a056c502ad43a6c4,Activo
4108,0cf0321cc2c1469083ab9cb141348f5b,Activo
4109,31888b1b139946b9ad44ac7bf633dbae,Activo
4110,223193171136495f8118d28d2d929985,Activo
4111,b731f0e7a28c415faae3524d6828bc65,Activo
4112,7a50191c72c4489aa2b51f52172386ad,Inactivo
4113,11e42264e36a4ab9abb9da11ab6db84b,Activo
4114,a4736887703e4a5e8ae4fb2e38911457,Activo
4115,66b7ad3061bb44b1b036daab7a561906,Activo
4116,24faa1e107f14cba90994188f1666559,Activo
4117,0713e0e227e74e70818040f816d4c26c,Activo
4118,5dfdd6d80c614c04af289d7088af2308,Activo
4119,501c7306e756497a8f70eac1c1691226,Activo
4120,f323d271d93d4331882e0eafddf97d41,Activo
4121,0e20f6dfbd5e475faf82ec1d2fd379ee,Inactivo
4122,84946f1a6f9c4cfdb63f2ed0c2a14eb2,Activo
4123,c4a7ee85371d44b2bfdadb480f720572,Activo
4124,05fa609953aa42a19c8c0da59047bca9,Activo
4125,4ffe99969b9140e18310eabc6c921921,Activo
4126,9d542538155e4e1d9e702b763119510c,Activo
4127,94634d14356c40bb9e9efedae6350abe,Activo
4128,fc2081384afb40d19ac95b06c43e5b5f,Activo
4129,2f1fbc80ee5c43419f355331836a4c5f,Activo
4130,cbe4fa7fd02d404db65c03daf38adade,Activo
4131,0e06b84171d9483f8d2389371141aa3f,Activo
4132,00581d6d147442999b7fbb71d2222f84,Activo
4133,c098b9627d9e465984fc20704edd1549,Activo
4134,9949b4c714424a858c32db444c9777a7,Activo
4135,7770a849b4ba401a95485e84e2262a4a,Activo
4136,7d08339fb7d44292a99d63e3b26c2ce4,Activo
4137,858a1e5e7a0e4a0fa30f029465bfe6a0,Activo
4138,bfd188cc7f5e48f194cbfce1b78a185d,Activo
4139,9d3f38ff6b76420ab3aea1a4cdd26c15,Activo
4140,e4db36b7d54f49128194d21f56c39234,Activo
4141,cb8aa2fdb444439dbbe3964544e99fb5,Activo
4142,b1d85fbd53c241608005c739b163b406,Inactivo
4143,5bba209052604c76b5342258ea46eef4,Activo
4144,652c36e5227b468cb9336e022fae0ea1,Activo
4145,315cbb0012f046098ae9d20869bc09cb,Activo
4146,e3dd9098b1fd4bf2bc9515f1d8994931,Inactivo
4147,920369448f0c4a83964282c025b9e7df,Activo
4148,3245e4b3184245a780e7e0a484a68eda,Activo
4149,9d94bdaf73a54e1e80fae045c864ad14,Inactivo
4150,c7a6420e47c042d29b9b80424aa83299,Activo
4151,b521545b937a4418b433f26433b093f3,Activo
4152,c4032d8f4b3b45e4af896a394affd0aa,Activo
4153,c3dd257a3425400792f8b8c2470c96d9,Activo
4154,285b50a6a19649d29a21f1e9c5e06d06,Activo
4155,72d0500a50cd460e88ef71e3faa8f74e,Activo
4156,c5ce055ea6c64c0cada999a305194afa,Activo
4157,c030446e10224a07b6a52ee5cc8878af,Inactivo
4158,d5c4872b72534ac6aaebe21508822166,Activo
4159,6d72284cb0ed4247b17dcfd007d80847,Activo
4160,9a2c52e7985c454591f48730275477dd,Activo
4161,4aae9fb83dbb43a5ba6ced92bcb42a9a,Activo
4162,1ec1dad2b3ca4e4ba088f162919e720d,Activo
4163,8d88e46b3dd64898ad94a63d3f70841b,Activo
4164,14a3b7e44a3a4eb1808f5eb9715f177a,Activo
4165,7660e389f6d04f939dbd83cf6024397e,Inactivo
4166,672f66b521c24ee6bd9c476f52e4faf4,Activo
4167,7ee631cefef144479eba0128b413b7a7,Activo
4168,3afb179270594cd9941afaa873a722e6,Activo
4169,64337ac732e84eb7bee72c47d36e8235,Activo
4170,c822d522da304076a3f6c1d49162e305,Activo
4171,b17f603f48a24de1a5ac7154667fa3d8,Activo
4172,509cd1ad20094ddd9c83fcc3115012aa,Activo
4173,48324821d8084c61be34c92d3d267d2d,Activo
4174,4e116bb7899d4b17a683d3dba5866984,Activo
4175,8dd78eea3efe4ee094e2a5c1a2820bad,Activo
4176,8155d9f37ae041a6b90dd5c3bdfc0556,Inactivo
4177,d0bc2b98edce4f209fd83e6e0f5d3c27,Activo
4178,8bc15c7bcb154024be306a9595fdf315,Activo
4179,d7b9a2af488f4267987dbc75b703e33d,Activo
4180,91d1652887e545e3b35a68e19267cbf4,Activo
4181,964f55919ef448b68337b10b78abac86,Activo
4182,59fe45c9fd0845f5bcd6c40f8598b26b,Activo
4183,a68b10b3e4c348aaba4a60811fe8c8cf,Activo
4184,db15918a00d042b59f7235e54a2839e8,Activo
4185,8dbc883de60a4383a625ef5331da3b9d,Activo
4186,3ad9db0fd6f047b2b5499f710a08ea69,Activo
4187,2c12815969d94a408352cb688484e47a,Activo
4188,50e6a77ed34f420685720136f2695ac8,Activo
4189,0c15fa54c3bd47fd9c256f12dec688ee,Activo
4190,5c436488a1b14ff5a65075d7568fae34,Activo
4191,d7eb0a0e08ce4b649ccb31393bf5ec7c,Inactivo
4192,b899204b68cd4fb5a17310a6897f4675,Inactivo
4193,ad43fcf796ca4176bd49849ba725f41e,Activo
4194,4f34fa68188e48d89684aacc4c57a8a1,Activo
4195,3decdad941d342edb77d2b97b8e71201,Activo
4196,1dd4a9d3d538470497d8d7c3a39a8e2e,Activo
4197,5e43614210354fb988a97707ab5280c8,Activo
4198,bb06f2524ca547259553215ae8ecfe64,Activo
4199,1e596395f7164a589bff7327064adc29,Activo
4200,8e26d43b26b24dc182ca26579ea8ddb7,Activo
4201,01fda03bcddc496ea685098b5a8503a9,Activo
4202,ea80c53bbbc047d090a01749a7971961,Activo
4203,b82d79b4894b4adc8b7902323b696d01,Activo
4204,24905131242e44a384b4bc75ac581b1d,Activo
4205,868b4bde8dc94c8bbb6313210bc91b46,Activo
4206,cfaf6fed02074b9db55a9437e6ee68ed,Activo
4207,ad540cc1d89d4393991553f2ab6e1ede,Activo
4208,1b6fd6ff6cd64f4e8aac5ae015a3bd6f,Activo
4209,7f14f3c389fe4a73adac0023bdb14ed5,Activo
4210,06e2ac1b6bc848b68933edccf72b86c8,Activo
4211,c50ca3aa23d04c5a9a29a176b25ee14c,Activo
4212,2e8ead3efaa14eff9981e796140b445c,Activo
4213,ad582b0db48240e2ad7ee8129b9f155e,Activo
4214,fe6f37966e9a48558ed40b8e3d26331b,Activo
4215,1486ab2fbda24f24ab6ba1551d8d5424,Activo
4216,e379f564ecc9415c95e95d38ec04b19e,Activo
4217,cc4959cf14284054b9eccb77f9335eb5,Inactivo
4218,e62e8d9d3dfc474ca71a8dce2f78c493,Activo
4219,70446b9b85fd4c09b1d81c8cc78d9d11,Inactivo
4220,0e2bd0b428d74a60add512c3ad286818,Activo
4221,889b9252243941bc97545e40c00c6b3b,Activo
4222,6ee14cecdcff4fe19c7d822d9bafd45b,Activo
4223,13fbf7ae51ae414bbc9792568d6fdfff,Activo
4224,805d53c858544ed78f20cf89d639183b,Activo
4225,de8e08f9153245d5965a6ab109c1539e,Activo
4226,763c0a270ada408d8c5e4b7220f67f86,Inactivo
4227,9ef6e102c8c4478fb5ee42f89f13950d,Inactivo
4228,7799b4727dfc47ed91e6615fec587e4c,Activo
4229,73f14f5244504400a37b3917b3086418,Activo
4230,f44f3a5b879d478fbe00166994917fa3,Inactivo
4231,c7124e4f72334a64820986785ccb7b5f,Activo
4232,31e4b10512fa4e39b28dc658bb3f37d0,Activo
4233,87926c485c694a47a2211dcef557fdef,Activo
4234,e837f79db6e648ceb7f2ff0da0eb8957,Activo
4235,f309c734dde348269a17460b762340c1,Activo
4236,9d1976b2bae249328806afc9267d80e7,Activo
4237,36e4783a6ecb4f49bf6d0a4aa0dcd551,Activo
4238,62d34c9349434c6d86f96991b17e3438,Activo
4239,6c8bc0cd1259489b92ceacf93f34609c,Activo
4240,150e62b6af20437da395dcbfd05069d0,Activo
4241,ed6b35d2cee746e39642d7bae8a935f2,Activo
4242,a64df27ce29f4c778b880cfc5e928dd8,Activo
4243,dd97f755522e44728b59b05db0616008,Inactivo
4244,790a3c69b46145bcb74cd02eaf10988a,Activo
4245,14500154c4014be18cbc58382cd3c682,Activo
4246,66b98d9426e440b28cf37af48374a47e,Activo
4247,179c542dac6640e2818ef4113011ddff,Inactivo
4248,d44bc5b94fea4678b6f34475032ba8ae,Activo
4249,d697495d7b3e4e838dba74e43a4571cf,Activo
4250,169939a7b16b4004a4b5e8a4f0a770da,Activo
4251,863dcc44e5304484a489da68705d5c9d,Activo
4252,cffa9bf547ff4fd9bb48b09673cd1a24,Activo
4253,97ec5d7edf8e43138a5bdf1c60422bb2,Activo
4254,f10cd86380fe4db98a7b251c7f22181a,Activo
4255,85776007f6e047dc8a097e146a5d7385,Activo
4256,83f43be4a7174ee7a44effa14dd55619,Activo
4257,d0e8342cbcdc4660aa3f57f72abe921e,Inactivo
4258,c6ed805ea1574d0188603420552b1144,Inactivo
4259,9e5aa28016484b048b2d90f0976e9ba4,Activo
4260,d8032c06b33843e3a83fb876ee2cd6be,Activo
4261,28c3de4268ff444c906409450cbd2f3e,Activo
4262,1a4fb374c7334326abbb752ed5417a9a,Activo
4263,d9524011f744477aafac233289c24955,Activo
4264,60feebfcd29c419fa1f827ea158ece28,Activo
4265,43e682de60a6445b90ade3d27fe3453d,Activo
4266,d7958ca12452415f85fbc30837b9fef3,Activo
4267,d30074f493ef43cd8fff3f59477eb0a7,Activo
4268,b8d349b95bf8463eaf3382dcacf96898,Activo
4269,cf28c020985d4f729209805a1f210b27,Activo
4270,b6f22b436b9e4e30a13c3ad2e22f03e3,Activo
4271,2ac9d91003a84bc8a92355faeae6efdc,Activo
4272,4c8c4591f1dc4cfc855e669903ec0050,Activo
4273,239416ef3b14427a84a73f009729fb58,Activo
4274,ea87c949fcbc486384131d76d3b5c9bf,Activo
4275,bf6bb2935f7e4d538eef8b978f00da83,Activo
4276,40e473c1734146f9996035f616ceed07,Activo
4277,90c4c70cb251472683042f8326643eef,Inactivo
4278,092fd6d77f984985b97dc461b279b1fc,Activo
4279,b0bc527ace494b4e8443aff084f62d6f,Activo
4280,4c6e75fbd07b49bc9a8caa5d7759228f,Activo
4281,eec28098a08044c5816b882bb8165e8f,Inactivo
4282,624550ec037c46a5a9aeb9b8c01118d1,Activo
4283,ff81616536a04d78bbeaf29ef7da4418,Activo
4284,11f46bfd652345a882e12eb93b5a71f6,Inactivo
4285,17d84e144fc64f078cfc953edfa46171,Activo
4286,dec0601d53ad4a1b8dbd6054d1ff37b4,Activo
4287,958e8622af4e42e089932a948ff8af89,Inactivo
4288,8d65aa3b17b64c01a3b5cd178f4d0fa9,Inactivo
4289,299b68fad7b7489582a481c4cbdf8326,Activo
4290,d98d6ce7691242728d77b0c11cb453d0,Activo
4291,4244973481d74567b0c70bd5fd1d7bf2,Activo
4292,e902466aae1848268ac0f5547fb2ef7f,Inactivo
4293,a8f04efe47164ec885711644db873325,Activo
4294,0fc60dae431b406ebfe6ec4ac2c61bc4,Activo
4295,59d602e8c04f46f4bc398f2b92b3f384,Activo
4296,210172756bc841fdb1f9c70ba0682f33,Activo
4297,b0c9c85638dc447c9082c44ad4279f58,Activo
4298,b661d9cc204140ebb22122d64211f54d,Activo
4299,5f062294b5e64292b0b565692c810d40,Activo
4300,ae0c2b0160f04b94860b705db33d9f2e,Activo
4301,a2d1bd7ec9e14edb82ba0140d153008c,Activo
4302,46fab037bcc445aca63a59a72db2c475,Activo
4303,c484739fa95e4ed2a35dfb997f6a8f1a,Activo
4304,990de332516e4ac585735867d90e3a8c,Activo
4305,cbfa68a26e8446efa39bc06b314339c6,Activo
4306,2fd7f80c3c594e09ac8ac9d23ef30469,Inactivo
4307,2161d58c6d1f42b18f029d385504a5e8,Activo
4308,bed04166af7647fd920ddac24b9fc3a5,Inactivo
4309,fb904c65c691410095f5c3f783f06dd9,Inactivo
4310,9e4ee285503d4a52804ae809de56ba38,Activo
4311,5f98e00918654295a76b4f903e630ad5,Inactivo
4312,781d95da36b3435f9757d4a9a61bd8bc,Activo
4313,a238dda908654471be78e8fb8666ae76,Activo
4314,935f93aa5ec94162810caf9d58802322,Activo
4315,74170dbfa1034837b1a74529cf964b53,Activo
4316,68fe702c45d0432096ff885c22e5fc74,Activo
4317,d61574d4552145c0b04cb1f39f96bedc,Activo
4318,7974b5a1cc3243b382d85fe17803b1e4,Activo
4319,cfd341c922ee41e88c116b5a1789e39a,Activo
4320,27dc383c56ab467da770102826ac48e3,Activo
4321,8e6fa77388a24978bd7590e3915235de,Activo
4322,526869c56498484b9e4ebe39470a39b9,Activo
4323,79a721096b344858b4ba0f7376ae0699,Activo
4324,87e781a66a044d2bae1ab715b970dda9,Activo
4325,0e7fbbdab5ed49dcb0d8d2761e3c9002,Activo
4326,4c5326a387194aa695ae4cadfc1a16df,Activo
4327,65fd991e033442cb8557e602e33e849f,Activo
4328,e8f4acbe1d2c47bd8ab30d4d6ab03c75,Activo
4329,b38fcf6e81104190bed8017e840527ca,Activo
4330,495d337c6ae6465b96d33ebf6d1daa55,Activo
4331,13e68c794c0c4cc4a1f690499b18c8bb,Activo
4332,4cff806d475d4a5a879586687ec8b7cc,Activo
4333,2013b779b2314268b7bc41eb6f65222a,Activo
4334,c5f37311967842a3ac2c39916d5f0885,Activo
4335,c655e2b012fd4fa0a23ae40648b28a49,Activo
4336,4b3452e30ba64c299391a7606832e3b1,Activo
4337,948e2f21f8d94adaab399a25183fd38d,Activo
4338,bc7acbb9a91e4994a04db67316a803f6,Activo
4339,44e8f93c372143239ad5f8a1129d3e2d,Activo
4340,e5b2862dfd1949bc8d0c3449041eaa1c,Activo
4341,fb2bbde784ef4c7c90c9e339fde03a8d,Activo
4342,aff5796986d941ce9b961cd87b425220,Inactivo
4343,33ecb7d6f35d4333817f799d8484b4a7,Activo
4344,0570008af04e4b46b7a08862c3a82235,Activo
4345,e9a624499edf492f920b17fdfe643c0b,Activo
4346,e81211a9aa4144bb9344d20940bc0bc4,Activo
4347,52747f8357294469ad10a936eb64740a,Activo
4348,6a3b6421109b4f70ac07ce8b7532566a,Activo
4349,df7d3481c38c4cc283b185c1337f6991,Activo
4350,0963a0e8cebe47a3bb4478ea57fe890c,Activo
4351,462edacfe94a4498b4d9cb8b04432b80,Activo
4352,acc6019f67874f678dbd2c16d5ffb15f,Activo
4353,afc046b2ad4c4376a04186e93a0dce92,Activo
4354,e001c6458d6240f7844803e9b3bb2c00,Activo
4355,fea1efd59abb4cc4bbeba9588563d694,Activo
4356,fba24e87eb5742c080e5335161ab962c,Activo
4357,17a0055c285c4a3a8d519743112b4a24,Activo
4358,a732e5a7c4e44c578d5d05eb7827cf91,Activo
4359,4573af23c5614ed0be45ba612dfc781f,Activo
4360,5f0390f4d9c549b6a54902c6be089481,Activo
4361,19075d2e3f634339b44e2bcad1919e76,Activo
4362,b295ab8c8a684c81b76e49e3052f1773,Inactivo
4363,9c18e28472a741cb86bdbdee2b1f33e5,Activo
4364,00cf4a90cd7e4b21a448562a2b8751b3,Activo
4365,828a8625fde143dcb6d2c4226b08e2be,Activo
4366,7a8c12c30d124fedaa2e34e563f7135a,Activo
4367,493f790747bf4669b10946d90fdb19bb,Inactivo
4368,3267ba8fc4d9446ab53892ca6e020616,Activo
4369,9e9a7da96ddf44e1b4b89ab16f5d848d,Activo
4370,5ad50b38642444998ca04b846acfcf9f,Activo
4371,3536468139524ab28338296018da64b0,Inactivo
