,IDParroq,NombreParroq,EstadoParroq,IDCanton,IDProv
3534,6d4d4bb5df4b40aa985338501f68f1a1,Latacunga,Activo,1007d3221b0746f59c08c4a0ca8870b5,2b8c054b013e4f51ab9e0740d13b79a6
3535,7215da91723947caaafea903b7ce702a,DMQ,Activo,d67b4b04dd9c4d5289d43c4c4c954805,b529ad408be04cbf8fee1c48637e1cf4
3536,8e079203cd7e4c70b7b41ee845bdf396,DMQ,Activo,3eca751ea59049d1ad5f4ca711d12584,b1954fd739f644f79d47d80472b61408
3537,8f7272cb9df04ae8877850d857b8ce56,Sangolqui,Activo,807add86f7e24cd49369fae342fcff73,9eac1865dbf24059864ef6674d9683ac
3538,8af20d2344bc4b8ba5176858addd769f,El Carmen,Inactivo,e57dbe305f5449f0ad0dbb5b7a65468b,98f74067a0c8442990effe15ea7f52cd
3539,d8ec9707112047cb9ce21e5ba3f2ec1f,Salinas,Activo,998d3ebfb38e4661a3b32058665487f6,e7db7a89b5ff4483bac1612dd145ab87
3540,5339873e92474db58a5ccebf3c5e18d4,DMQ,Inactivo,93a64c2a3f1d4d2a8c947465c476b91c,42ee6726f7054f2a8f28d50271ea6878
3541,04fef5fbcf8147bbb1b926da994b797a,DMQ,Activo,d43bd3f8ca9f4613ad6313c170591d1f,56dfcfe280e3419fa1dcfb6bffb5ba72
3542,5ba8515dd3c34b9aa234c24bb672893f,Muisne,Activo,3ed45bcdbca249dbb21d709c06374b61,192714a6cb7442c18ca63835eec7a67a
3543,61bf34e8297b4f098df97df909c1a3d5,DMQ,Activo,8dfe95bf6c8c42eaa6f11792578dcba4,01f3ea8c92644969ba3a13ed20f1a312
3544,5e37f09f03d8419c8b6afae31abe1321,San Borondon,Inactivo,cb16dddce47449c1b3d72de716ca04f1,45ccab48c6eb44b889879756c7a4024e
3545,bbfe4b30868e4680998fd70765bf4372,DMQ,Activo,1577c5bb06f34bb6950da1cb5245aec8,d6a838e375b947e887556608b1310d55
3546,ee875b24bda04da58b34749c39e9c98a,Latacunga,Activo,77d9ffd25fa840a195267c7458518923,8ac0d590507541e4a0cd4205db88e083
3547,77ff0ad1487945df989a20887c71b981,Muisne,Inactivo,cbf9070aea5e468cb8a43f2cee5e3b17,ca01190f83804338a19dbd8628a17676
3548,51875e6e3e3c4218ba986febcac5dfa2,Sangolqui,Activo,d261189a63e9461b94e27400078c1f75,b8573a97b96642be9d9031b68e50710c
3549,685c2d9f4f4f4e83a7e6e98925b51762,DMQ,Inactivo,05f9a702f10d429381381c622435ce75,f065f9c8e75146389046d95ec83084bf
3550,c2c7fab1dcbd4ab9bb53fd8b1008a84c,El Carmen,Activo,a17b7f0baa044d969e374ec7c688c23e,c96a8d2eb12b4b139e9298f27accf34c
3551,a5ea06a233cb499080b83b8bd066ad1c,Sangolqui,Activo,000bb491fe094988b003208699ee6a39,a4badfd9dd3441ed94a261260d7f11e3
3552,60a158e0b0214604ac07db58ddd6f006,Puerto Ayora,Activo,3deb68c86e0b4ed29c5b17a0c5536a5c,508e9f0ed4db433ab72f71ab8f7aa76a
3553,5bf29dbcbb6747a6a55bc313bf0fba94,Sangolqui,Activo,2ec83039408143d7b7075ecd4d974ce0,0b7beca4841d412a87b45c89447f8ddc
3554,530ea5ab3edd40cb9b6a1bc156473b02,San Borondon,Activo,763f927aba844e64aa6ddd7850c655ca,dd6bf5e85dfd44669f46a5d9c4962706
3555,e94c17624fa2402181ed4f47470345c7,El Carmen,Inactivo,3836c872d47949329b253f9455bdb43a,ce3e0ba286df4ebab687832f6a4149b9
3556,d16259de83af45bfa5fb5de82499577a,Conocoto,Activo,53af93e26e84483380a1c383ba4046ee,6003fef57f4e4fb49b17da3ce96848f9
3557,f5bc13f0220741bfb8f77f785d1be1cb,DMQ,Activo,9573a488367c45e2877282bf5104c33f,5af96424d8584f8eb23c866c242e34a1
3558,5dfb7c09cd6245d3809fbfe4a221685f,EL Cisne,Activo,8282a3e0ee2f4db6bc84971c5609fafa,3a22c58293f34a09b1d14f9d77634561
3559,c1d6bc0e80f54525a43b7d53aae25c3e,Conocoto,Activo,f91f76981f3a4b63bec16a1b1bc3ca6b,fad262b17d9c407ebc3ee1212978ba8d
3560,c7be8dcd84c74fc486e3842cc743e94c,Puerto Ayora,Activo,4245663583e14dca85df3149b1ba0a32,2694b320ba8c4746935f4695b78baae7
3561,87c90c8d8bbf4b3390276a92e68da9f2,San Borondon,Inactivo,b2ac33b94090421ca8a9e66eae2fca2b,4cf71acb401c447db98d098b942324c5
3562,27b051cc304348768dfc38abbc72adee,Puerto Ayora,Activo,15b60f2452bf42efa1f56b296d09b96b,731baaedc4124e8494469d7bf1f3a44e
3563,c69addc0bb5f435986b6f6daef5f0216,EL Cisne,Activo,13eeb6d4e70d46f1818eaddcd9446e0e,72e9766b8c5c4320a5e3c363b557a163
3564,333f68ef5ead44f889c4d773435f2eef,Conocoto,Inactivo,26471c5504f944128e460768a3f096a2,244239e1997447f2a1024224c23792a9
3565,1e9c6d5dbb854375ace89292dd47dc41,DMQ,Activo,85d788b394c1456baa7da706c4e8212d,54dab90293d74b0791188979968ddd08
3566,6cf747774675425c89fe147222813a5f,DMQ,Activo,9df88140ad5f4c6c9810f0931a78f84e,456ee4dfcc884a979f69c0bc271ca846
3567,9e84b6b045dd43d09938509ffb259fd9,Cotacachi,Inactivo,aeeed2cbf5a54b0c94fe214a4ef4a84f,ff01facfd9fd4c46923b30148b383e4f
3568,0a0ff8987ac54eae979f1c5191f39b48,Salinas,Activo,dbfb168cdbc2404c96b9478c24e32e8c,14764f86cf57406a9e2b0a2bf31dd5b6
3569,a85b7d4c6c6348fa949e75f32c57371a,DMQ,Activo,847e1105c3e84b58b15fae2e7c21e480,d2d8afaec04d43ccba90bffd6e90ff53
3570,b084199c69a4483c8d12ab4644fb0dab,Conocoto,Activo,4e968c267c444025a4f80c681f7c15a3,fb18935773194bd9935aa7f82b9d4406
3571,2f0283eae01342b7a6b2dcda9750a5df,Guano,Inactivo,66c8219802214dd6819fc18a4da8160b,3cf28b803a3746a2b2e7b5afba20be8b
3572,a84bce736d754f25a7370a0b335543f8,DMQ,Inactivo,3577c49795b8421b929eb52dd7be72aa,f3efcd78103345c68c300b451edd9f27
3573,5482fa1112294eb6ba663533850d451f,El Carmen,Activo,f92c4c1562ce4bb481b32603320851bc,c8204da02f6d4c3cb06c666ef525183d
3574,c756d6bd38df4bb3bfc8a3147816313a,Conocoto,Inactivo,167f411d707547109764f0a9ae150629,29a279a2f4354f1db416cfdeab0c5d17
3575,8673ae542f344404b209620b63d8d68b,Conocoto,Activo,db686cd465354f3e9091df1b90256a28,b6b5446e07cf4e099fa9874ad78b1b33
3576,e9a3c0de3ce64d5c9005f37a1875fa26,San Borondon,Activo,1c8fc3b8955944268a3c282c642b08a0,60134265c86c455198b1c63e966db0d0
3577,7146f30cf8da4d87b03eb37b5eada96d,EL Cisne,Activo,d9260dcad50d4493a73906f1592ad03f,9aa9890a7fe74823b87868a9ae7d29b5
3578,124b71757c884b2d948db0a7a484fe29,Puerto Ayora,Inactivo,5da10e4386114dbb943a3d07ed11bbd3,2a01c2853a324d328d0b9e1f1c8476a9
3579,f14561d5a1aa4acb942c0d52e27c9223,San Borondon,Inactivo,edd6cf92453c4a18b903a86e21dd4cc8,c3297c10718d46b19067d0976094bf1c
3580,5f6b6617e1864a16a1ea459987c1a9f5,Muisne,Activo,eb87d67c127f4d7bb1d39a360396c0a8,5b6d38d156be41e6b1a289a47ce2994f
3581,90e4fc98d57f413fb183e75631589f03,Puerto Ayora,Inactivo,cff6dce1a6a64af99afd0990920bd0d7,d568ed6472094188977f5a3bc65f889f
3582,a039cacc9bf24a1bb226c293ec86a4fd,El Carmen,Inactivo,3e61e35c09cc458986e96c7b39462a32,8ac97e68a5af4d6d9c92ebb41d7391b3
3583,f014be8ba6674867a74e0e31e3ea92b4,San Borondon,Activo,1ecbe50619844caab7a1298d20412682,00028a74309446c09677d6db78be2448
3584,a4cff5dad4df4d1daeed18be7841f9fe,Puerto Ayora,Inactivo,4ab4bd1d99054de2bcb7342b3f2c5af9,cd02c1a75fc2443b95838b3ba435742e
3585,aa4e4552ab0c46c79ff209e294ee2cbf,DMQ,Activo,ef6447bda0b24edbb2772e264351ef43,2768be3724f34ad7932724a3c67bb66b
3586,f7743e24dfe9485abeed214a636e8cb8,EL Cisne,Inactivo,d57ead615cc6448e9e0ac5e1f655f887,3f70a82be3f54154a7a1fc26a1020b2f
3587,b0ddde6af6d249fda10c037ae3f16e32,Conocoto,Activo,cd8db212e118487db713cfe69a7d9550,75d7c8f27e7f455495c57cbe6a3ff683
3588,7b572ec49fa14c31bbd42a0006bc5398,Muisne,Activo,c179f4eccb5147078daf49abfcf001d7,741d899ad9444077987d3482675306ef
3589,a4440f43990a478785a8425d6429e0e2,Sangolqui,Inactivo,ec4360bcf3534246ab2fd585a47bf9e3,4ac267e85d1f4b7dae76c1f0b22a95e4
3590,6eb8712ccdfb46c5bbf9834f2cc6cebc,Conocoto,Inactivo,28af00470ec0430dbcb5da13f4eade67,47014c87653d4324800c63fb433c9476
3591,a86e6c033dd34e4c90509270158e61e5,Conocoto,Activo,27c71194e805425e95586fc3bdce0330,8b99ace2f7594bafa6f45b9931984405
3592,6e9f41e4358c44fcb5bebfeae189dca0,Muisne,Activo,701e4431003643e483956b28c97d2bc8,2b82c5553131417e9a91bed18c60a41e
3593,a476dc3441694adeb1771cbb91bfcfef,DMQ,Inactivo,784f541b9397457090b53a1921a0a436,f6659a92ef9142f5ad15779c9f55b3e8
3594,71327bc232a24d40b81f9b9875d21f26,Salinas,Activo,748b5644896b4f888e15916c57e73cf3,d1383b91df654075a4475a1077a7e616
3595,67a33c7b32e647669e5531d42d04638e,DMQ,Inactivo,9e5a485f64db4fd4b2579e69dc4627f4,a1b14607a7da4d409e5b3caae0892fb7
3596,6e294dc8429345caad35396c0307f461,Guano,Activo,900889daf8234d4aa9877553ecfc10b3,becfab89be624e60bf3370fdbe4d740e
3597,dac2580bba70431a842681ea90d33db3,Conocoto,Activo,a82e3e0482fd4f1a830581661d02cb3f,fae41a5f31654bc09f056fc0e9becf1c
3598,49ab9da4059c488fb9f3ea7dc6dd68eb,San Borondon,Activo,23a852fb6ade4b05944b57b765e3ee3b,d3bdc9a3a2b94a2bb8e1a395d30cacf1
3599,e4f6e9517ed64ec09fd43e50461cd1a4,DMQ,Activo,4bbfa28d89984eb08f5b38e302d08c5f,11af355fab114b45afdd219f8bc54429
3600,077084b81bc644b9bb4a3ba73ff1fd59,Sangolqui,Activo,869431f132da4b36856e9573a8ba8ae4,0d46fff5663043f8b34726c562a10149
3601,4b8fe0eb1b204ae5a926668b8b521c44,Cotacachi,Inactivo,9da63b296ac34188bba81ec6faec94fb,3096e3693431430188efb6a329d442fb
3602,7e876ffb1ece40668ebb97206a485ae0,Conocoto,Inactivo,fafc778bf75048fb99005ff18462260c,e59b2d409c874052b4ce7f1ad83cbfaa
3603,345d2a769707426ead38dac03fce937e,Sangolqui,Inactivo,e0158bf6e6c14f9fad61a6ad996b3e86,7dc86d658a6e478d871c3d6dca7e3eaa
3604,f472f8eee9804e27a2e774e3a76863e9,EL Cisne,Inactivo,1ace9d87701d4a7493c0fac912368b6b,295e0da3621a4da9b87c21af3da9c823
3605,c7a4741b9bc34ef2bcd3c5995a939c33,Guano,Activo,633bfcecb842416ba59c601643c57a38,78c0c4faf2404a3992be51455c9af2af
3606,18b207d4e7794a1b9a3ce28b28230e84,Puerto Ayora,Inactivo,63fceb11c481403ea71439330b4267ec,d0f355bfc59447b798ec34ac6cedab5b
3607,8e999799ac1945bebd2e9677dcafbac6,El Carmen,Activo,7d318dc66ab04224a147d5b348838d16,69321b0552724167b9804ccfff75a229
3608,a4b81ba9d3444285bfbeb4e806d81598,Guano,Inactivo,584e5b78d95d4f6f80d8adbdc3b87c62,9792c1339b1443ca9a65df801f894fe7
3609,a1ec091064a84aa287cf38f5580696ea,Sangolqui,Activo,7ecb280fa7784cb5b124571225ecd417,003686ae1d83426cb1186a95c8ce6389
3610,54135524cc974ff085fae1f77434e769,Latacunga,Activo,dbdd42bf43ba43d19a1e909324d69db6,c8a3f6e5e36b4f76a633ed9b98b4662d
3611,abbf0950a9d9468d9284af89b57f59a5,DMQ,Activo,e7f2ec95484d43f79364d5f6dfaac2c3,881eb9006bb84118ac01c0a63aa96d82
3612,3890e00f6f334044a787a3eadbdfea4d,Conocoto,Activo,4254416f80154916ab50c63ea7ce655c,49539e21eb684f7491e1bde989fcadf8
3613,bda2c26f6e66493e92559bb92224a421,Salinas,Inactivo,d97487e724014a408f37d0196d63a068,219f68ffdf2b4327801ab80d9aaf65bb
3614,2e2213df79164159a4968a67f660847d,Conocoto,Activo,921001efe99249f7bd69a6979a1359d9,5c301404707d4355b4f55ac34fd28ded
3615,4287cacb84db408e93e510507f76de6b,Guano,Inactivo,2038bf4013654b3b88d8b97ffa067341,d414ed0d2ddc45aeb798ef64bdd5634f
3616,cb0c18bd322b4a6cadcd480f9b44d2d5,Guano,Inactivo,a3b4cc2357be41fc9b0291e3f7f2d356,8d263b75e1bc4bdba31e1174066756fc
3617,545494a6d8334b5096ff581584d696ef,Salinas,Activo,9160f5815d154cc293d68f46d534172e,4f5595dd5cf14ca795a7308de6f88065
3618,6daa189e4345419ab054be7b8e8134fb,Puerto Ayora,Inactivo,b177c5d358244fbbadec0fff8fc72506,f76b31d431294a0eb2ef31054377d0d1
3619,b4be430dcecb4363979c243f3e861c69,Cotacachi,Activo,3ee361764b454833b6880c9855ee0474,af31e898b98d422f8506d922900b8398
3620,d2f135d48aed4dab843889fbc993f0ec,Puerto Ayora,Inactivo,ef399e8cb7d54d25af87c65fce553246,ffb883c7ad94422bac082e722833421c
3621,23eaf104520a41bc9d5213b269e04aaa,Conocoto,Inactivo,4c8a7e42ba2e43679b4bd006e4734ec0,0ecc7130e2ae4de0b5d1d5238e06d3da
3622,ace55cc9a59f4aa89146ce653ac3b2c7,DMQ,Activo,9786551cc2ec44bc8874217936ef9b29,2d46510eafe14ef181dfd7cb295d9aea
3623,976f22fe34b24be3bfa26b6c61d77d34,Guano,Activo,5e0b7321e58c42e194163a0dabce97fe,13879735862244809c8e913e33e3b184
3624,5252581789ef4049b9ace63c81ee3880,DMQ,Inactivo,e9562aa5fb564a6a833626d36fb77f28,edddf10c85d8471b9e47fab81dc10b6d
3625,e6e88048b7ee4ef2b0bda9ee99c11e53,EL Cisne,Inactivo,612a8bf2954d46778972136497c95dc4,3d9434872ec04967bebb7905f385d777
3626,3955ba25f3194e99ba689c0cae45b0c6,Salinas,Activo,4449df911bda4e7e8c7c1c2ac5381884,af34bac0a2e845d394e8689b64ec3dfa
3627,e9cb29e4d7c444d386435330e28b1fad,DMQ,Activo,4a733bea8835488ebff60ba4ab447eaf,0f6fa37d4fac4673b685d9ac5d047681
3628,f4f2e45e56a5457d97679fd744840b99,Cotacachi,Activo,fe3b75a0650a417a9d4e7d238b2d930b,c4d1f66d78cf42b7ab49e242c2806c99
3629,3c611112fe8742148ccc63aafe1de441,Latacunga,Activo,c075908ea47d4cc090642bdf42dae57c,c102747cc8504456bfa51e45cf02933b
3630,9864fbdae0814881909cb4fb3ac038c6,Guano,Inactivo,deeb084893434f899c69954b70dbdee4,dc7b042e6d074d318fc698d9f0ed5c78
3631,2fc59123f5f0488a9cfdd0caa398c32e,Latacunga,Activo,54d6509092054dd1a06363ef96bf7931,7f0a0e08e20d4c43b874d9b86619aeeb
3632,fd1f9616c5cb41b5b4d4c41ee1d52883,Latacunga,Activo,9c7e93c631f6490f84e6643304ec7405,3aae737e91f14303885257d3f9deda26
3633,824dbe39bdbd4d6bb075180f3163cdfd,Guano,Inactivo,a3eaab9ceca64875b47d1477fb3ded40,d026141ec1c347b5a621fe709b84da70
3634,d4a17ad192474f8697c1a0be878dc728,DMQ,Activo,104c7f37e01a4155bf0c6eaff53be20a,58c31f357ac146c79f3d53a55ee1d5fb
3635,24c2da959c9345a99a625cab9c46cc8f,DMQ,Activo,a56ec8a75dfa465486d093e7476ec08b,c0698f7aac2a4af4bd534117c1fbc44e
3636,c1ca97f953c1414799213d57ebec02d5,DMQ,Activo,e63b3d5857124f9e8f8e7c110ebb15f3,c92a8a98a23e43c0b9956fc30769fb2f
3637,7759d8c4bcc342aebb9fd87efcc1c4d4,Conocoto,Activo,b244a3731c274890a31a4970a2260e7b,d3f58677babf4f3aa2cb709894c4588c
3638,4e7405148dbf44b9bb1e0f1f26fbfdc4,Sangolqui,Inactivo,56c983bdf8764a978a4dab64c34c508f,44a37563049147a5bb18aef4103fb0d1
3639,80732c521d60498bbc9ab821af708be2,Puerto Ayora,Inactivo,db0d48d72e464d9d9303df8107a563e9,8bfba2fdc6594805b7d4094700064e02
3640,a33ef9a1256948439fecfb0c41566f4a,DMQ,Inactivo,ae31f4fee17442faa92ff51f72fdd4f2,8a45709d45bf4785ade380a7e15fde2b
3641,00b6f203e65141eeb458e70b5726c03d,El Carmen,Inactivo,1c19032e9d8741b19c66db0bebdec21e,3b857f49439b42b99131122de0b64dd2
3642,0a7f9263c2174826a18108bef486f0f7,Latacunga,Activo,eececf1f5e3c4cea865a7964a913c6ab,a4850f7710e146269f3ab584bfff6c24
3643,60a14c04b17246e78b9aa5a59d7c5033,Sangolqui,Activo,5d3b4238beee41998c6749ce4e26c8c1,e55dea95fccf4c7abd23d3024b1680a9
3644,e12ac910bf2b4e22a247e92eb76893e4,Muisne,Activo,53b50070f8f14ce287e423f84cc210e8,cf541f78864d444f832a870f9945e30a
3645,7f5bd4797fc64d00a9655f9b8c5ec5be,Guano,Activo,fb54fb62c4184bdfaca76dec21e909ad,7731e0a98299441f81eb4413d934ab77
3646,228cba5bee17481c8b597f1eadc05f70,DMQ,Activo,2ba27eb80f8b4df78f4af53e39fa5e14,473b7f1965c44c798fc097abcb1a6c4b
3647,cd3558315b324c9cb7d9549c3c05c143,Sangolqui,Activo,233d9446dd704d51bd2d157ce01b6299,576873af5ced47d4a90ae38daebd040d
3648,d04354b551834380a01d916359800c1c,Cotacachi,Activo,c6b54f314f204eea9b9d8812115494ad,99905d6728d24c66836429d65c593890
3649,1898ce84531446afa25a5d363ee61fe9,Latacunga,Activo,30c1aaec38bc43589eadf90b56e38da4,5e5fa18595434b2eb12394c465c8fc17
3650,bfefec8843314135945778687ba73e6c,Muisne,Activo,9f8cfbeecb7d4efd818cfdfd89b5f41f,849e9740f76d4197bf8f1cc4642f6f26
3651,f514112e313348a495fe8e02911444e5,DMQ,Activo,54d737f0881746cc9d8f9ff267d59c59,3a060bcb1e134ff0a047e9a5d17c16f5
3652,64557ef4aa0e402db59adc53c84aa5cf,Latacunga,Activo,a27d61fd5af14174af884acdc53c7902,5903748a545948f3a5d4fb278ce7f4f4
3653,88f9cc4bf82b4dcca105e9775bb84e89,Sangolqui,Activo,7f4d0c2c5338440cbe7bf18e6f161ad2,a33f6e7e17014838a5d61e2a221dd9ee
3654,d56b71fde973421f9f9c6d280aab92cd,San Borondon,Activo,647c96df5d78411392e0a4184e410041,0dc1def9709747039d5d46bc7861a01d
3655,caaaadeabfd94da685a3c1bc85090ce2,Puerto Ayora,Activo,06c3e6e0bf064e49b7bdaeb0a4f531cf,369827cbffc04068ba4a4473d13d36cf
3656,a2ee8531fac046d496f9d0ae0b028d56,DMQ,Activo,7099ed3c1d60467fae94f2ce3343673e,e30a48ec4e214d63b84213428b26b640
3657,75d4e075da6e449fa035e7156de6112c,DMQ,Inactivo,04ab066731c84bcdaab4cc60764e9bd5,d90862e9f08d4909b8cf207a168edc55
3658,86af7961b09a4b15a18a7d4d628e68b1,Sangolqui,Activo,b4a4d78c61a646a0b8a4c3314a613657,11f1ee96440f47dd8bc7606dee364b01
3659,ece21578d0e4463ea8ee8ddf7ffa2bf4,Conocoto,Activo,ab1f89ac75c2468187d95a4459bd6945,7b494d3d05b74264a6b8a7c78aecebc5
3660,75e858d1cc404fdeb41e5ecc939f7297,San Borondon,Activo,19e990831a6348aeab44ab017a71697b,3073124dea0f47bcb8516a6332da75bd
3661,8f4651f921db43aaa9c70fc56c752ab1,Salinas,Activo,8cfef8ad2f5a491889787e7ac992a8c7,8443ddd8205a414fa7b96daaaeeb78e6
3662,22e9d4885a0145eaae3a9b90ea420804,DMQ,Activo,d3e7500f70914ed99e6386df2d4933b8,c79b1901f38a48f4a9190a08e5013e9c
3663,77ba0727737a4a82ba3b40f896f7a81d,Guano,Activo,a542a00b9444488e93a48a4d9857b258,0bed82263a0a496a91a9e1ffa0b5a224
3664,c90c8715dbed43ee9eb220aaf8f8ad57,Sangolqui,Inactivo,76e8dcedba1c49d58e3569afb452e1af,f1b9fd92e8c642a0b4752d4d15b5d531
3665,a0e896911def45b5a3cdb056483b0a3c,Guano,Activo,9cc8260cdd334213a581a383e6cfd25d,3561874603714c02a76e4b5838501e1f
3666,478c7b9d8db3481fb2b42687fe27fa25,Puerto Ayora,Inactivo,08950546edc1470e9d129dcfa06f93e7,a6ca2776aff74313a8024c0c2e8afca6
3667,8a64ab67ff46465cbe76305bd8ee85de,DMQ,Activo,3c4f0481c5c14a3d8f7137a9968a1b9c,07897526d17f4d4c81192a2b6a3435e4
3668,987d435ba5704797ae57c55be139faec,Puerto Ayora,Activo,9a691040ad4641e8a4f6edf7755d89cb,a0bd271807ac4a91baea6b6087a7b71e
3669,3e103d0ef7e54f6682b6e14fbc2f74af,San Borondon,Inactivo,dee0f6ebe0e94a8cab3c397bb8357ceb,9d3e5c88e8e245b886b43bf7f393c1b3
3670,9cfe08a455594ccaa6146e2aeeb3de81,El Carmen,Activo,d724141a597f4940b3bb7dca0f9d4405,7dd3211ea2ac4bf09c10e735a2dbeab5
3671,cf1d9a508c4745fda10916d0ec47f9f5,EL Cisne,Activo,0e67005e11a44f858b9bf24526d3b28b,4ed008b57b7242beb8dd2bd72c620073
3672,eb5845c3c8ac4d73b8320b2bb4a5bf07,Sangolqui,Inactivo,0c5a77120aec4d5cbf342ba45163a477,f3250e8e5e794c0d8f380f24e53caa9d
3673,5376af5cb86d4dc7a032628edf6dfe0b,EL Cisne,Activo,fa2aabe6a2714126b4aa52f7bf2ed9d2,b54de8595805489699c133bda0a2f86e
3674,bb5716f166ad4b9fbd5eacd4b7df9494,DMQ,Activo,494014dcab45433d8a98f71b35720761,c0eb2519d3824ee29f437204a4bab5e1
3675,0fa3c5e084bc4f3d8c77a82b9e09a604,Latacunga,Inactivo,7e61bd1a3568407b8a0b623591f94949,05f0be2dd3614847bb41b0983fbb1c77
3676,feb708eb4f004013815fafff78190bef,DMQ,Inactivo,60bbf8a117f848b684735aeb4248b328,13fdeee1a2994a8cbd2d418b337befb1
3677,87c8b35e05dc42df91c8a758d20a4840,Latacunga,Activo,1461380891e047668a082c0d5f49cebb,aaf2820a2739427d9186caad8ba06346
3678,393b90b4b1c94dfa8e0890335d750245,EL Cisne,Activo,24a3fe94937e4a968a1867d6f13615fe,1f2d4a2a2aa34b3c80d7f09bbcb1d0a8
3679,cf31a2af7d394972b52c8fc0c45f8449,Latacunga,Activo,03a31360dc6348a1b1a9b3baa2065421,2a9134cd216341a596ecb8e9f56105b7
3680,015425570f3341379e08e0fa3e4a4712,Sangolqui,Inactivo,4e513b14839744038868bd400c52bf77,60be92da1a4c4ba3b7f5a5595e6f9630
3681,0e495f600c944237849990654862f490,Salinas,Inactivo,dfa06f43e328430288ee8a53b81e0cbb,936da008f80343efa31ae290a4c66a45
3682,9002b4096477490585cd151b8cbc06cc,DMQ,Activo,b83435832a6247d7b4c695fe146405bc,5ab10835a52b47e8bbf130d1cac89d2b
3683,b7eb18b68dbc41d2909f820e4690214b,DMQ,Inactivo,e6268797ac9c4998a8beb3750e3af781,bc9e12ef54dd48aaa91d91b4679747a4
3684,532af0cf01884f9aa0458b5c0ac4cba6,Latacunga,Activo,63b49619d7a340caa0ccfd629f1fd87c,cb35d90fb1ac4477a47b600fcd4ffb69
3685,6164025e58304ff6957576b2e0920d18,Conocoto,Activo,a1637314be7740a494b849d1ed79d4d2,88afb7bb70504d4e825f16b8a32c86e3
3686,d4ce0ce365f64995b4a434249931e7fe,Sangolqui,Activo,f881c8b58d2e4843b54965bb299d70b2,7fcf967a084c45cfad4fbf88f8951a75
3687,97788ed5dfd34726ac1b7ebeea0ec295,DMQ,Activo,365117bfb331430e9011b703e26f5995,ac15e163388a42aeb00ceb8c02c2a270
3688,5d02015caa124c6ab18eef51f51b2405,San Borondon,Activo,fed5d5fccd2441f78c85f28f64da4bb8,e173e5aa07ad4e2ea3cb957374588ba3
3689,b2993d1a76eb4e0cac3cb1a6749b75a9,EL Cisne,Inactivo,48a4e6a6b6c3479a96d00451f729718e,fbebf228d3b34b08b23490a01a17f26c
3690,5bcc509797824e2a8f4fa2cfdcbab87f,Puerto Ayora,Activo,f4978ec702f4426a9eaffbbe9a8dc8da,ff2ccd4130d44afe85ede45c62ea01ea
3691,49ba9864360644798e69048a579c0333,Conocoto,Inactivo,0ea566f3f1b448cda5b65ed4a2cf8ace,ca9e78c5207a405b9d27c42e531e6b0b
3692,964105f3fdbf4e4bb758e108c5c823fb,San Borondon,Inactivo,5f7148c8dd4f4d4a9d46447486dcda5a,6f1dac7add2b429d982e783179495a83
3693,e64916e54bd640d4b1ebe53e36e24382,El Carmen,Inactivo,2ba7750480504e4f9e29559c332356e7,c0c148edd5a440dfaa66e91cb09d66c0
3694,70194c4deb7b40c7831da39a6cca4a14,Cotacachi,Activo,d1945fd7e2fa4a53baa2c26c6aa24ce7,f442ccb86f9c4e7ead99c611e9b5af13
3695,1ab43b940cc94d9e868ab8496a36d88e,Muisne,Activo,b66536cdfe6b44cf9abc970e4c779486,02a9175234e5444fa4c451082f176c72
3696,397e9f0bf9664ff6bda8297da950c41d,DMQ,Activo,73e5a8d17c954b87af7a37fa76eb62ac,dd71c1d42a104b4c8f6cca8ef697dbb8
3697,be5bcce187ec45f795ae2ff091723335,Conocoto,Activo,e5447cc187434f31b5b292e994cc1fda,29f7d8c9b5244aa493fc816dcdaa6788
3698,fe084e6da0ea4203af95916012b43f09,Conocoto,Activo,11c0ad3cbd8b4ad98d66a715d072ae35,9e3a8ba1f40c4c7b909fbd83984d2e5c
3699,3e96da563aa64c3e9672feee554a2054,Salinas,Activo,6efd6a59e05b457fa2dcaa4ff3232afa,29289844e9fa48b6b35f71b35b599638
3700,23fb1f766b9e4136a40a7fbf7680f3e0,Cotacachi,Inactivo,c1d9fbfcd5a14642a66012aef1a25458,310d2f084eac42e99badf6822fa845d1
3701,4a698b0e7b3745ae9d406d35b63bd51d,Latacunga,Activo,03c5654e65174250a8d486925c7e7343,588bcd0bc3d543eba58fdb42745e1c04
3702,a895b17483694c5396bba6d1da84ac4e,Salinas,Activo,8eb5fdaf40214a73ad6f6b25cebc3fe7,2c3f0d88b9354a98a460e62bbd8c85b2
3703,9da1143c213e4017a0929ac5c49d1d41,DMQ,Activo,7353f9afd8054d47921a45d256c3484f,55b88ba3361e44caa3c14c9a96ba741d
3704,a33d0d63c9994d8c9238d42bed3bcb90,El Carmen,Activo,03f5606201154119bc64c61b277d9f3a,22fd88986bc348728ef020fd143aa67d
3705,db20bf58e892463b832c9d59ebbce914,San Borondon,Inactivo,301be077f2f34913827c3e99babfeb1a,34f74df829dc4daabb76fd0e8cc8fc97
3706,c004a61149734b0f95f9b3fb138f4d86,Cotacachi,Activo,f6a49a9cf1a84ac9bcc355fc8eb061a7,6d12363296f740f1944853f1817de864
3707,6da599075567442396b33b0c4fe963b5,DMQ,Inactivo,ef17366c43094fcd9532e7b1e6c055de,2d2aa597e8e44f72867943f4df48eddd
