,IDDepCoor,NombreDepCoor,IDOperCallCenter
4259,27c3d945033f46cfa9d44642f93c60cb,AreaEvaluaciónLlamadas,008f509308c442e5896e22ea5decb23f
4260,96c3cc3127544d0aaf18b874c2f14a0a,AreaEvaluaciónLlamadas,0898abdd4f2746c2b310645b763f9559
4261,efd6ff908e5348d78d44724314aeb699,AreaEvaluaciónLlamadas,58a343f49d64448188471695664b38b7
4262,76ede2a129e84c2787944ac6d7e7e37d,AreaEvaluaciónLlamadas,dc0ee4caded544ca9ed95fd9746fb0b3
4263,cc987827be65429192ec084cd7a44bec,AreaEvaluaciónLlamadas,ad8e68c60cab45ea9f301784295ade72
4264,0bbbf4e10ea8499599644567f835d97d,AreaEvaluaciónLlamadas,f489f691350244eeab6541c69376b24f
4265,7a7a402f795c451db666719ca47f9b0f,AreaEvaluaciónLlamadas,1c486d4e1ddd4f71a6af6a371aa59df6
4266,5d5c81157d914d28b1e2f98969f2273c,AreaEvaluaciónLlamadas,441fa36f44144acbbdc1d2ae7cf72e24
4267,de6554aa61384b3aab4ff1ba4147ba14,AreaEvaluaciónLlamadas,d3d0d6be60954725822e297039f51352
4268,bdd96893e52e4005bb8078bbfce34d36,AreaEvaluaciónLlamadas,a6db0a0772544be382d99cca86f445fb
4269,4a3e10b691464af2a9c8c37fd91930dc,AreaEvaluaciónLlamadas,44c307f63e8f41f4ad52489ae9c6cc55
4270,96f530481a18440288de34355296a255,AreaEvaluaciónLlamadas,47026c7d19a94d349c5dde968c03959b
4271,228ac566fd294d4dab1464736f58e2c3,AreaEvaluaciónLlamadas,7157952edb8e4f4faa686bd2a1496a32
4272,7144e4b5e10a40859e14ebe57d4cf266,AreaEvaluaciónLlamadas,08478b5207ae4a8d986271f1ae789139
4273,abbd62c2d85c4b0293ebc2f5bc1d1320,AreaEvaluaciónLlamadas,092f64560b944d9d93ff355c9172b555
4274,a5d2147d316c4fc4953a6ce25e9fe581,AreaEvaluaciónLlamadas,29b3c93e31514dd68336499f4f6b9d9e
4275,1ece65909f9c4ff587588ea44c3b9f65,AreaEvaluaciónLlamadas,45ced89e9d0c4404bc86b67da5593d02
4276,c0866b1d61fb4e06b165f288dcfea077,AreaEvaluaciónLlamadas,8fbbb0dbecc14d24ae6280b464d6f315
4277,a0f126df104444eabf8ee92a9be83450,AreaEvaluaciónLlamadas,4340e986212345c9a918f8b4633dcde4
4278,23b0d7ac1fc74fc1b84868bf04134acf,AreaEvaluaciónLlamadas,3849cf39742e48c087b5a4a361922ab6
4279,a2312a18f3f74aaeab36a2a2ebe4865a,AreaEvaluaciónLlamadas,dcf6d97375ce4947b66cf38d7a26581d
4280,6a7cb706e9074822870c00b1c5564874,AreaEvaluaciónLlamadas,94e77a3a3bfe4cd8b2d3866169801f44
4281,02a931ef6e244a278aab00914f6b42c5,AreaEvaluaciónLlamadas,bf566faceaf0444c8cc20fb22ee52ed4
4282,41c02bdea78d4b658d904eb48d6e15d1,AreaEvaluaciónLlamadas,3d2b56db42434dfba4b6ed5cd37fd3de
4283,4890c7bd7af743829f04397eab78369c,AreaEvaluaciónLlamadas,3218cbeb3b4d41e88c1c9a41a9f379d9
4284,f14a0281137343e8b1ac785d6073f787,AreaEvaluaciónLlamadas,9bbfc838f97e4abe850b03feb859defa
4285,36a6fe7aad9c4f75920dab736a545444,AreaEvaluaciónLlamadas,a9749ef2121142e68fb7952bddb95fd5
4286,faf9db48c72b4112b15b6bfc6131ec25,AreaEvaluaciónLlamadas,105ac8fca16e4e4a8ec829f8e9199150
4287,d2c316b524734d95930eeec42a5c937b,AreaEvaluaciónLlamadas,d13e8f20cf8b476782c8c06d284da59d
4288,4af55c58f7ee4edab85691cb317ae4cc,AreaEvaluaciónLlamadas,215cdec7a697429884e8884b368ba016
4289,6842486c994043e383b9008dc2d68bb6,AreaEvaluaciónLlamadas,f53d88d726c945649fa22c42c6ee35df
4290,a6f737f271d94b008a5cf98a10da6832,AreaEvaluaciónLlamadas,0e77195733bf4fbb8fb05d7b06a5585a
4291,a9db135d9ac64c9eb68d2e8b5044ea67,AreaEvaluaciónLlamadas,031942e0f07f448a93ca29be8cc4c6a6
4292,aaa238d3f4864849aa01d9ee4bd94e78,AreaDespachoEmergencias,960f38865d474b5f9636e563662b84d6
4293,ef97704de1424c6e919b2db2ad7478f8,AreaEvaluaciónLlamadas,d24047bd24b34c61a5b10f6c290db758
4294,7d4d7c73e7da4b1eb82a42351135e504,AreaEvaluaciónLlamadas,ebee029bd3ce4daebeb00edf701788c1
4295,429bdffc13244ef2973a37a42d01a683,AreaEvaluaciónLlamadas,726074d521c84fdd9be486e95da1014d
4296,6c5f4e7281bf4848a930b26cf687ff47,AreaEvaluaciónLlamadas,b112ccd155254ef8ae01790cc720f358
4297,543a124d8008405ba797cfc6e23f281e,AreaEvaluaciónLlamadas,4805cbcc3a5c4bf38494f3e32e9a30f6
4298,5bc11de5d55843eca02adddd2d8222e1,AreaEvaluaciónLlamadas,c7bd9d66ae8049fd9f40053d2e938391
4299,3d6fd81c49274d13882fcc851083e057,AreaEvaluaciónLlamadas,dadcc662cc824e829f3fe927a0459fce
4300,28f33948d2234ad3af20c63ea36401dd,AreaEvaluaciónLlamadas,064af9d05e184d2bae35a9ece7574d3e
4301,6276e7cfd4db42fba82fbb5b0f1eafe2,AreaEvaluaciónLlamadas,4bd8145f54eb402fa5528b54d732eaaf
4302,d40f61a26488467b9a2389e22d9fdda3,AreaEvaluaciónLlamadas,cab193f6917f482fa5655438562f364f
4303,c70a90cc04594b809a010da60137ef9c,AreaEvaluaciónLlamadas,d591195c540e426786425e9aba645c1d
4304,f7a72d41ccfb4833b0b7a08b41e396ec,AreaEvaluaciónLlamadas,41903ee3a193447a8e9e3ce182e57bd7
4305,76ace656b0a24847874e40e046e0aeb8,AreaEvaluaciónLlamadas,619c05f9ad6e412da9f9f8ecc5a47c7c
4306,1d169e6f489c407ba0e0c5b1b9a457a2,AreaEvaluaciónLlamadas,a0b18502ac324dce84ca6f3754b84dd2
4307,ba2736400e764afb91bcd4ac76adb219,AreaEvaluaciónLlamadas,7804ce1959f14329a98938f1a95b9139
4308,9c4bf99e1c8249f8a8188b6e2eb89621,AreaEvaluaciónLlamadas,cd30386d27f94ef3ad9757410c11e0c9
4309,b04ad95224284426997cfba6e314e76a,AreaEvaluaciónLlamadas,0ae465d5aabb486caccb3e493d65e440
4310,ee5439f8216e4ec0825eaa000aee5b67,AreaEvaluaciónLlamadas,7f4b7f0f9b2e4a10a1604ee3b8095a19
4311,0f87e09c451b411682ab91c00711c13f,AreaEvaluaciónLlamadas,ab437fcf6d4947068bbedece2ad934b9
4312,a3be45e3f28246cb912aaaa797bc09c6,AreaEvaluaciónLlamadas,b386ff02fb6044938d2d83dba291a23d
4313,ac93619eb2f7415c8a417dedde186034,AreaEvaluaciónLlamadas,3715f5c5723b429d96d48c1170c319f8
4314,1b3f81f318cd4f8eb9d69776c54360d5,AreaEvaluaciónLlamadas,ee73414108cf4c27b123638857994960
4315,ba5a57bf9fc049e6ac392fb4f40761ba,AreaEvaluaciónLlamadas,6e0c616d95e44dccbbc5ee7add203454
4316,e472ba653a2f4b4181319d31dd970cf4,AreaEvaluaciónLlamadas,ce869281437d47fdbc32e139b5dc5eea
4317,57417f8566c04cf5a882e0ab17199828,AreaEvaluaciónLlamadas,e820b414e66e4f999d08d36d2a603f9c
4318,6860f4e58bbe4bc39ee91ae360c2479e,AreaEvaluaciónLlamadas,b76ac618ddca465a8e6cd7bb166634fe
4319,e6e44edf48fb42ed87dd0f25a123c2a8,AreaEvaluaciónLlamadas,6763d7126a654655964a07a21366df37
4320,4314300d785a49fa95287c7afaa0040c,AreaEvaluaciónLlamadas,56fdadeb64a74583b6e910cba9cf40f0
4321,011ae549746e4733879857c1e8ab0e83,AreaEvaluaciónLlamadas,073fc10ab53c4c99a06454316a295bfc
4322,713733d0d7ce4e059731b0ab14427367,AreaEvaluaciónLlamadas,b1037bf4071f4abf9b4b069726c0ce3a
4323,f8b9434c2dc64908a232dc07285ae90b,AreaEvaluaciónLlamadas,3225d0a5f6fc402bbfe2be5be77895ce
4324,5efb95029d4140d7a7b9867f4c7d61b8,AreaEvaluaciónLlamadas,e4ec3bc99e554c5aa99271ca16524f27
4325,9e62fb122e334885aec16ca20b3284e9,AreaEvaluaciónLlamadas,f7116be7e69f4119b38f77b530ecd842
4326,3ae188bba608441bab9892ceb8cac426,AreaEvaluaciónLlamadas,f0ef15ab67f24dfaa4310614c5c8b09f
4327,504420aa48ec433fbf6d5f3c44bad4f4,AreaEvaluaciónLlamadas,23091fd554f7419083ddf6e1ac8ae541
4328,e3c5cd1639574a18b3ff33584f7ead28,AreaEvaluaciónLlamadas,cacb759ccc334e1aab44f332a4e66e10
4329,0d74c03848424330b33aca8cf830a4be,AreaEvaluaciónLlamadas,d08f8c0f8e154686a0aad762b9ee7383
4330,0b432d7628204d46acb3fa23309bb769,AreaEvaluaciónLlamadas,b09f1a76a261485b8eebee111589e42c
4331,1e995a702a7f41cab6d4cb4ba583dcd7,AreaEvaluaciónLlamadas,e52f00873a5e4cceb77116b30f6289f7
4332,ac8cd8cdf8cd423992bfbb75d4370827,AreaEvaluaciónLlamadas,758db38b1b2a413f95e2e88075becb6e
4333,cec4195917c9433280223182f0d6aaa1,AreaEvaluaciónLlamadas,8b2b950376e3454c8f6a011f81dea8e6
4334,26162d488e6d426f81860432a1e5e28d,AreaEvaluaciónLlamadas,2d1bea38368b4d0292d63c11ea5db5e3
4335,cb92556a7ccd432cb24e3e70d64b3561,AreaEvaluaciónLlamadas,ca642ea451254af19d7ec59cc6d909ed
4336,ccdfee0adf8441e6979027007a1d7b3b,AreaDespachoEmergencias,fa71c164813c42b38a2eca8d2e0bd82a
4337,74c06fef6323498bb4c59d9699666055,AreaEvaluaciónLlamadas,d8c5b459f28e45cab786d17f9a139169
4338,ecc23877b2b1420aab6a6f8cfbadeea2,AreaEvaluaciónLlamadas,9dd365cd532d4eea9ab6f1b542cba08b
4339,c2512a1937d94fa4bdba792412ab92b9,AreaEvaluaciónLlamadas,70403cfc3fb94b95b112f548eecbc991
4340,900702b1bf8f4f838bd1f096ec86078a,AreaEvaluaciónLlamadas,65941959df6a4851840e882be6617bd4
4341,1c4797c36e054d6c876b4e8f9ba807a9,AreaEvaluaciónLlamadas,59a921e46bf84aea8f67d38dec48e297
4342,13f5451f06c440ccbeb0a646049abf9d,AreaEvaluaciónLlamadas,00da944e20e345cea50416729962917e
4343,4bab7f874f45474789cab0afd843857b,AreaEvaluaciónLlamadas,cfe24fccc9984a95909b7a6d1a0a9b8b
4344,f9751becab034be19a3ed7666de4d6d7,AreaEvaluaciónLlamadas,e7a743f12d4f4d3cbb34fd3ee829209f
4345,1f64acf366f4424f9a7fd9c995425c87,AreaEvaluaciónLlamadas,a0616ef11aba44b5a754bdc1be70a1d3
4346,1983ac46a77548e1909b5dbfebd222c0,AreaEvaluaciónLlamadas,f7f5f23330f948699b72582a16abe3ad
4347,6d06db9a415f47c48df218ca0874363f,AreaEvaluaciónLlamadas,6510641401c64608a44c66ee328a9597
4348,29999115d1054734ae122cddfa3e8301,AreaEvaluaciónLlamadas,8a4064d1d80b4718a5708afe5da8c6a9
4349,0d91fc7f4b2644fca9e5661f9f656cc4,AreaEvaluaciónLlamadas,b6cd5842c26f4fd3982472bc7a369596
4350,25f0b4a1e8c64d76a74ad750071caa1e,AreaEvaluaciónLlamadas,5a7706d7ffdd49ccb6216b7bc0a84a99
4351,f64423b4f7eb491aa7e705c8f8d8992d,AreaEvaluaciónLlamadas,bc532d477dfe43f6b458518e7a376e69
4352,5e33a629dadc4ae79f28857eb1c6cd9c,AreaEvaluaciónLlamadas,3ee3f9667b894bfb8b03eb99da7bdc53
4353,7ba45985e3fd4d3eaf2ce21068a8d365,AreaEvaluaciónLlamadas,9970bb975074440ab235ddc74048936f
4354,6dc24f2c399f42a9b0571a798f0d2e05,AreaEvaluaciónLlamadas,2e1b892193b4435ca880f296e6818069
4355,9808a8b3264341869bb84e42a80b60f6,AreaEvaluaciónLlamadas,ed30d8a4fd864704a0a7a59b033664e3
4356,803f0759f22f4cbbb0339aa4f9ed6f3b,AreaEvaluaciónLlamadas,16ae03cb2dfc4ce297eda215f69b2dee
4357,a815adb9f68f4545a72680f8e8698dab,AreaEvaluaciónLlamadas,8d0339c9b697449890d939dbd4967ab8
4358,8910e4da7c874ffaad0c8dad4f287e2a,AreaEvaluaciónLlamadas,2a641864c04d4e2fb563ea63188fdba4
4359,91f926f9637248ca95cf080c30e43ee6,AreaDespachoEmergencias,387b6671228143f4b757467bad948a8b
4360,d35df9b328cc4f28967c4db5cd84fa4a,AreaEvaluaciónLlamadas,8eb3bb212a1c4f139a88b41e914534ce
4361,1ef7093ba45146ae8ad899359e8b4891,AreaEvaluaciónLlamadas,2d39bb19b8e04c8d8fa4feac19903e91
4362,e787a001234843108ad4e38ed6a0054e,AreaEvaluaciónLlamadas,eff79dfbd9054e928a345ad1ee3840ef
4363,68aef63c05514006988f1451e6dcd1cf,AreaEvaluaciónLlamadas,8222b4d7645b4592b866d73a18c6f8f4
4364,cb5e1f7a56f940a497032aa2791b6f07,AreaEvaluaciónLlamadas,432981ccc5d346a29304d3fc5ca7c2fd
4365,785bc758c73d443781ca64d22740fb8d,AreaEvaluaciónLlamadas,fa1833e1639146bfb6c578a48c07fcd5
4366,36226f0902fa4e9dacef39618ffd96d5,AreaEvaluaciónLlamadas,b64a0c5f942f49a0a765fd1d46373606
4367,50d4d98f1679497094979e28b021f2af,AreaDespachoEmergencias,d91b07f903a04740a1698bb420cf52e8
4368,647692466a3a4b9a8662f808471fe601,AreaEvaluaciónLlamadas,0062686a4f5544529d2537382f896cdf
4369,42c8a49bbe3441d7b6b65b253df51fdb,AreaDespachoEmergencias,6553106446564d739816c5824a3b4919
4370,679c75fbb70841a49dcb5425ac78c935,AreaEvaluaciónLlamadas,51b17683c5e7406794e118c5b715182a
4371,95b85689428a4894a472e3fa1b41a8f2,AreaEvaluaciónLlamadas,987185b6daee46d2bb7fa3e86ba92924
4372,8ccfa727dac24581b979f04c0e76e9ed,AreaEvaluaciónLlamadas,7175df714b6b43b1ba88522852eb629b
4373,5223bd780229461b845c44363030f72e,AreaEvaluaciónLlamadas,1c80ecb429af410395ad4da3e34c928d
4374,b75b598ad95943a589e18d9cfc396739,AreaDespachoEmergencias,44feb3b6a5ee43a8a622810740eb16e2
4375,a676c89acc094c558dac3e09d0bb9841,AreaEvaluaciónLlamadas,eff061f7b0cf4450ae0fb2fe5c4ef89d
4376,4ae9052f108f4d828e110a2ad6d11e36,AreaEvaluaciónLlamadas,ae84c272d450498f8842f24957e66431
4377,66a8c4c96df346809071a7858298e6c6,AreaEvaluaciónLlamadas,5247c38a7b924090b9407e52390fa1e0
4378,9ac85bce8dd24409ba0c134e805796ea,AreaDespachoEmergencias,8bba28a6a9d24dd0966ee7202b421cbc
4379,85924393743e42b68098df1a3d5f9687,AreaEvaluaciónLlamadas,c6e71c6f156a4f2aa81ba97dc343aca6
4380,4dbff435f1a4436a99ec87b1071fdd69,AreaEvaluaciónLlamadas,25a24a70a2a842e29c8d93eb0b86dc58
4381,c388f0e2afb34335bd79088807b332a4,AreaEvaluaciónLlamadas,f314704d4a0744ed949c8b26a0b7fb17
4382,74ffcfe18aab43e0ab55251cb216f3aa,AreaEvaluaciónLlamadas,069837b487954ef790c6c373c74e9e41
4383,edbbafa597a54fc7abe13e2efae3f677,AreaEvaluaciónLlamadas,d1e9d83940604f95ad2605bfaba15f4b
4384,475036e25ef84d8185dc9c9957a521e2,AreaEvaluaciónLlamadas,f13cf1b01e484b9784233fecb6ee7499
4385,4f87c7532f744f94b8f92b899e9a483c,AreaEvaluaciónLlamadas,8c7d6a4eef0e404592ef8a28b3c420cc
4386,9fb6b9e0fe964fad96beca32e1125f3b,AreaEvaluaciónLlamadas,df90b59318ad4e7fa3ae91b2460f886f
4387,00e8818c660941f5a7d56bdd7459bd27,AreaEvaluaciónLlamadas,36767f86f30d470294bc59d535047cc9
4388,ef5beb3b9ad04384adfdbe3f0d6ea2e4,AreaEvaluaciónLlamadas,75a8a7936474469199f720eb805d3afb
4389,1098c514da3a4233b781a190dc49a3fb,AreaEvaluaciónLlamadas,ceaa0d9dcad54b0e93ebc95a860ea4d5
4390,8e57feaea2dd4f748f88f9f1ebd449cf,AreaEvaluaciónLlamadas,97ab3552984140c2a0bf4a40ec3a61ca
4391,c50282affe7441f99cd80db0059059ae,AreaEvaluaciónLlamadas,3c159f848219445696354fd36a315552
4392,cafaab5da48c4db9b5d0228a18528547,AreaEvaluaciónLlamadas,95bb358120ac426b80f58a7da3c4d652
4393,35fdd81f937e4ca6ad360ddf44511e8e,AreaEvaluaciónLlamadas,d0526cd0d03643c09c1d034671ecc656
4394,3802599506464228868b426d3c060b6d,AreaEvaluaciónLlamadas,62a05788745c471f80208699548441ef
4395,15603b988d574b64a6ae18b849f07534,AreaEvaluaciónLlamadas,d6b41ed48f0b4600a65ed62bdf3b7a43
4396,9bb3469686904392bb50ead0086f8b3d,AreaEvaluaciónLlamadas,ea2505fb74954ceeb216409080f8096b
4397,a34ba09a645c4417a28dc6bc00915806,AreaEvaluaciónLlamadas,b6687b5ef6ab430da897fc07eb0a3803
4398,6269537117b341658372b58747fec35b,AreaEvaluaciónLlamadas,dedbcad32aff4b7f965893a0345d8364
4399,d5ba957e2d9f4437b746b556b5cec9d0,AreaEvaluaciónLlamadas,2b7cd604dfc34341a88ab97ccbcfb723
4400,e564dbe25d484868965d93cc786727c5,AreaEvaluaciónLlamadas,f84c0bfa683f4c359d452847698e5cf5
4401,46a475cdf0474e2ca615db9d0d439a20,AreaEvaluaciónLlamadas,08d3b630a3264bc2881d7d8547bc9496
4402,1cb41f78806a4af4932c78153efa006f,AreaEvaluaciónLlamadas,2855af4adb124a529705b6ebfe41e823
4403,8d09a228d1ec48e6a69b95dd00385db9,AreaEvaluaciónLlamadas,bd79c10ef8444c1dbd55252214d22b33
4404,a22d058dd8e64983880e627cd93ab9db,AreaEvaluaciónLlamadas,2e0927b790ed4bc0a5f942c09b50b55e
4405,bb5ea5623cde401c9fe770b9965c84d6,AreaEvaluaciónLlamadas,fd153c15afc942c2bbaeef6b4bfa1ca8
4406,44fe73a2a81f470f96ed1bda16aaa8ed,AreaEvaluaciónLlamadas,a3b8fb9cbcdb49d389473106bd4bb548
4407,cf2a0690de884fcd8eb5c24b72eabad9,AreaEvaluaciónLlamadas,d0bb55ecc891499187f6c6b904261371
4408,8c2017040e3746abb2a2ae1796ead684,AreaEvaluaciónLlamadas,fada61b788d94e6683263e7e8c1a81dc
4409,738adb90025e4c9e8a6d63e732aaa7b3,AreaEvaluaciónLlamadas,0939f66de5614b909dedc2885e0d881b
4410,56e7645faf384731ba2ed3b59a0d875e,AreaEvaluaciónLlamadas,3ea94f1530494aad97a4d8ead6100fc3
4411,a1a54a27f3e94a349f8040869ba0fe9c,AreaEvaluaciónLlamadas,12cf411d10e64d7fa1e1576e98742655
4412,f1a3ad7c53a04a6ba008da015258aecd,AreaEvaluaciónLlamadas,1206981241ee4e1582bf4e3a7cee5598
4413,add860cd94f54a09b3ec2e5d266815ff,AreaEvaluaciónLlamadas,7a15f5f4ae9b48999c39a90f7abf0dca
4414,17b5ee7b3098404aace44a930b616bbe,AreaDespachoEmergencias,36239e96ede841d09ff86e0c9e87feb8
4415,5d56a84bbd5643ee9ee05e7d6c0573e0,AreaEvaluaciónLlamadas,66cddab3f7404d09af046ed00a7de050
4416,7d51aa353dc942c88970ae66104bb00d,AreaEvaluaciónLlamadas,cd88dbf6d8914fb0bf9a40c94c0dbf05
4417,3e417f4731094580a631b241172fd1c6,AreaEvaluaciónLlamadas,26b584ce81194babbe8cd8d2375d120d
4418,621a930911044055bd01f23b0e032af8,AreaEvaluaciónLlamadas,4ef117b262094f9d83183aa7f8e003f3
4419,b3e672f978704a2eb2307ce56070a2bb,AreaEvaluaciónLlamadas,1059eb5d354d434c8fd12416387e450c
4420,a96b6659d1e04fc0a50ece19a683178f,AreaEvaluaciónLlamadas,339d655d8c26419e9da7cec70fc585a4
4421,bdd62489b1be4a799a7d41db13304572,AreaDespachoEmergencias,9ed10777975948f986e686aa465894d2
4422,f4bdca45c08e4423b408f063a008f50c,AreaEvaluaciónLlamadas,80f6036a71d64d44be4ea1da2f5998a1
4423,096a8c0d1be94869bec2db8994670060,AreaDespachoEmergencias,94ddbbaf3eac4b1895ace37eb9011bf6
4424,bf8a7341cccf415682bd5431538426b7,AreaEvaluaciónLlamadas,f1dcf67ff05240868ebf4a80b7ed095e
4425,104e85d84b494b1b8654edfac3407c2a,AreaEvaluaciónLlamadas,ca53f84f270d4e56ab703dc1b8c5af59
4426,45cbb5cc6a29473693004f280517b2b7,AreaEvaluaciónLlamadas,224773dab9be4bc69be71b2b9d3d4af6
4427,1d50590fa30242189f9e4cdc309bae77,AreaEvaluaciónLlamadas,bcbed47cd4fd446da83c58d96f439510
4428,de181ee43348412eb849ee33d0abcd20,AreaEvaluaciónLlamadas,87633cd2361449eb80fb343c45d333d6
4429,8aa97b792c644840b4bb8d8eff642189,AreaEvaluaciónLlamadas,d60080edee0e4c76aa2ea802e410bb0d
4430,8e04036ff7454d99b2de5c803a11b3b9,AreaEvaluaciónLlamadas,bddc30944eca4eb0832848ab83170660
4431,386f3c36e33a468fadbb7d9b8d7cb3c7,AreaDespachoEmergencias,4dc4f8e91fd34c1790fc1a3d067a370e
4432,ab2b1394ae184dc1bfb44e42e6c1a19f,AreaEvaluaciónLlamadas,d778501f78f14f0d805d108977f6b616
4433,e0773b7748634bb593503fba22577828,AreaEvaluaciónLlamadas,fd6027b60b1745e1b1e01ee3df32ea47
4434,5b2e9b5e5e0643158d00df40c13c6bf5,AreaDespachoEmergencias,fed0cfe6077c43c1a7957affbc673d9d
4435,261c5b2d2b3f48629769d30da14291fa,AreaEvaluaciónLlamadas,deb0424a7a5347398d615d671f35f659
4436,d8927f51e6d04e92bdf6bf6981e7e02a,AreaEvaluaciónLlamadas,0ac057d43de048508b545c102f22e894
4437,2f6a34fa3089451e88f7b0da553d81bf,AreaEvaluaciónLlamadas,d90ceed06b054bf696f336fc514a5778
4438,24f0c9d76e4e4b14823acc1323d5b5d1,AreaEvaluaciónLlamadas,0c1148ed000f49c995a169f2de196224
4439,548629619f5c49eca36f73bd4f4687e2,AreaEvaluaciónLlamadas,53cfd6709cbd44709653f97899f532d6
4440,e22b75d532cb49439702dbb2c7bd0f1c,AreaEvaluaciónLlamadas,1d9eea025d9d482eb458328f7aa322c7
4441,39adba3d9aec4e41829625c25df0ac4c,AreaEvaluaciónLlamadas,39a9ea4e640c4d26b8699babc77e19d8
4442,7266f6ada31749ebbe862349d5c06509,AreaEvaluaciónLlamadas,c1ef83ee9ac34a719ba301f8e27af59c
4443,18f5670fd8c44a0fb8a34be30b0f60b0,AreaEvaluaciónLlamadas,a1bba6eebbf248268af0fb4c13f92da3
4444,66d0f3353f2e41b5bc851ada3974df65,AreaEvaluaciónLlamadas,d28398c95bd34775862ca362d4f40974
4445,925eaef4cbc6448882d4ba96eb936013,AreaDespachoEmergencias,27bc15054a214e4f824f89dd75352020
4446,b6e5ffe5f455404ab9ce1942fc908ad3,AreaEvaluaciónLlamadas,61dd7ea4284749bd8218c5ffae4b28e5
4447,4497a0edc7db424a904a99a815f45aac,AreaEvaluaciónLlamadas,3c812858cccb467292fe5ced5f1bcc1b
4448,42ff683841ed4d85b56cf3e9449a15f3,AreaDespachoEmergencias,2b511dcdb4d14abfbe481d0d62d102de
4449,06fa2c550b06464b8da3008de2ec8d91,AreaEvaluaciónLlamadas,3ff57d62177e4f28a22016028da7629f
4450,38e2eae4938845cbb0ce80aef79a38da,AreaEvaluaciónLlamadas,0bb4afd26f56403f8676effeafda39ad
4451,710e195b2d7645c1bc8a75805a60ec8c,AreaEvaluaciónLlamadas,296b875463c346d3b9e930359f07195f
4452,a6c75b559bc24bf0b5917c6e8f86b4b7,AreaEvaluaciónLlamadas,2839dafaa00d4777b3229cf005c2427e
4453,71acad8e7c224e34aab1fa8fbdb89a4b,AreaEvaluaciónLlamadas,d94c795e4ca94064b26fed81fd97d991
4454,702b9ded918246fa9f48437d5ce91850,AreaDespachoEmergencias,f4d608131cae4d048c7e559ec06d5d88
4455,008b3c4325d84e5fa8c4bfe16f709c38,AreaEvaluaciónLlamadas,dc272712519c42fba199c5b0dab6bf64
4456,fa1cd89d02414a48aef9549664d3892e,AreaEvaluaciónLlamadas,4a77e1e55e6c4d85981025f68666d463
4457,c8baed63b6744af599cb3797594d9bfd,AreaEvaluaciónLlamadas,053ac6753d6843ca93abcc2a67fc0f23
4458,d5cea818a30e4c0d9de37660aa8a57da,AreaEvaluaciónLlamadas,ef66a414fcbf4bdeb2f6183e1c13d19d
4459,acd4fc2a39c44a248c0ddc0dd2280239,AreaEvaluaciónLlamadas,760c6045e02c4875bf569eb51c9d382f
4460,274a316625b3482dac798f559d242791,AreaEvaluaciónLlamadas,4364a52e67654a9a9983b67728eba754
4461,7dceffe4aebe4ecd84ed556c6a62b451,AreaEvaluaciónLlamadas,cef1fd1359a645949a341b20689a0b62
4462,2982913c80b54348b641b39d9ada7507,AreaEvaluaciónLlamadas,c27e3785026745b78c45f90d486a0855
4463,fdfcd08467044bf49da937ff7f641022,AreaEvaluaciónLlamadas,113e25bf31b642d9a99992b4bb1c9912
4464,eceb31e33ffc44d5b004c70dcc5e1392,AreaEvaluaciónLlamadas,78cd2709e29642cd87e3052576235098
4465,034ef98ff95041f89301f45c2e2f699a,AreaEvaluaciónLlamadas,681823c9fd3d48148cb1d4f974971dbe
4466,b5e7d4cfcec14fef8c47093619bec4c8,AreaEvaluaciónLlamadas,bc6d5d7a1b174cde968f4c7dfda6fc7d
4467,a0535d7d36e0492ba7ab914b63cf1334,AreaEvaluaciónLlamadas,06e2d152eab14e7b9063e091d59de8a6
4468,fc9332a4e7c94eabac559a56541c5721,AreaEvaluaciónLlamadas,a2aaf448b2af4a568d4eaa2d7f3b5cd3
4469,e1bb70380b5f4b028b47d31ad4f506ce,AreaDespachoEmergencias,15f4777875624113afa651c61dea2b6f
4470,89ee76d1bf4d4e018f8292783e550d6c,AreaEvaluaciónLlamadas,f0e611c50167457da79689ea8b7dc3c3
4471,3cc54d3d6f3a4f509882b28395df7621,AreaEvaluaciónLlamadas,ff9ed328c5304419ab203929bbafc447
4472,59c8e5079ce7487a95aef0940a736a21,AreaEvaluaciónLlamadas,0851bf765a7c47a5b634573c2b4f4cde
4473,db3e54bd121e4dee803e13c2e219cfc2,AreaEvaluaciónLlamadas,29b3668529a54ab69f5cc69672d81c12
4474,f8c8aa8418214df186483622c1769b39,AreaEvaluaciónLlamadas,b353c12df6274fe9b9d63f2d0bcb0fa2
4475,d67be0744cee4b10a5924c47960fd150,AreaEvaluaciónLlamadas,ae4d976ba2784e12b181f1ada5c2e3cb
4476,bd70fb4ae73c4dba8724cd2fd61fa87f,AreaEvaluaciónLlamadas,4c56fa6d922e4e278c48ea645d7feb5f
4477,787bc850410a466fa8d4528485520b25,AreaEvaluaciónLlamadas,3bef45484e19491698aa003e126ed29f
4478,81d3b340c39841d9b39f406f3a406155,AreaEvaluaciónLlamadas,e0dd84269c034ec9a8be38e03d98e0eb
4479,50d94d0967f64d4da1c8ba0bb79c128f,AreaDespachoEmergencias,4e7d8104b0814597932ead32c9405a2b
4480,168a845d127e4f46a49f92efc08746f2,AreaEvaluaciónLlamadas,7775f36a156b4caf9bfab6165dc6d9c5
4481,87e27f7644984bab9f6bb5815d1a0bae,AreaEvaluaciónLlamadas,b423dfb97cb04f1a93200d777f1e33c5
