,IDCanton,NombreCant,EstadoCant,IDProv
4459,e85a7fdfba654ab1aa7f3ad3cc75c505,Quito,Activo,dda1c43330584ccdbd61a1c0c5fd5834
4460,11acd907c4c24b68a947d94169031417,Latacunga,Inactivo,8c1d7634b6bd4b7e9bc4ebc8f8a118c0
4461,ed51464176494e03a3b224cdddb771e5,Chone,Activo,8287c77a1d7c4aefb5839b051cc960e1
4462,dd1136d8ba6b4177b6515f00891bc29b,Tulcan,Inactivo,d04f0838b7cb4864b22311d461b673c7
4463,54ee4fd04d19468685bfac2e23b9a8e3,Rumuñahui,Inactivo,a1f77cdc226b4d6bb61551cee17e9ccb
4464,c757fa7a80f34e0a9b49b6a56a75bbaa,Riobamba,Activo,730c39fc519c40639b6c9bfd48622523
4465,c558c59f69494f00b3c4710fbae69137,Latacunga,Inactivo,e090f09af5f44a179578a9a12a72f245
4466,24e5fda5b3b940dd8d3de77180295785,Esmeraldas,Activo,a1585bf2092c4477a4001dd653c3c6c7
4467,3e0738b64f4e428fbc6e456545882fca,Quito,Inactivo,be8903ac8d25415fa3775528d4c246d9
4468,77eb253755df436b822ddf78afd87625,Quito,Activo,5180446673014990b521ccecfc9dfb22
4469,3ff14585688444749d9c546465c3b956,Tulcan,Inactivo,29ba8296ffed45f08e9a0ef5f5898d7b
4470,4b175534d76943bca965d62e10e190b2,Guayaquil,Inactivo,9f21def29d1745bd868ad637a42aa810
4471,ffd78fd7b10240b29d54506b7ca9e22c,Guayaquil,Inactivo,3095d8aa9f134afabf575cdc81e55623
4472,b046e0ad656f4626bbcf0de0f2d17e89,Esmeraldas,Activo,17eacd1e9e4e4d009ea806b573486933
4473,c17f9ab3f5d2415c9990481a916ead47,Tulcan,Activo,5735485e6e4e42a2884efb20720d703a
4474,2544138251b94de6ae53668c00de6d71,Esmeraldas,Inactivo,04c66794c6a048f69664ec49cc0371e1
4475,0343915288644776b0e2a90b02ded3d8,Chone,Activo,4cb9be205b7047748c0432cb35f367a5
4476,210ab02d481b428588da5bb31880a626,Guayaquil,Inactivo,3bc3fc7b6ca6480185e9902cd61a801a
4477,b24a2baa1037478380b5e5e309f7bcfe,Tulcan,Activo,7c0f9d29ddd14778b4a8a0b2f1b08275
4478,2794a6ac65864a11bc729a29d9694b0d,Azogues,Activo,0309628f67184b098a4ca097fad926a1
4479,d13c56817bdc4ffea9dfa115cabcbb56,Riobamba,Inactivo,9c40bee24b2a45a48e6c569e216ce781
4480,a11a0f7e92834f4e9a2aa8add795b2b9,Esmeraldas,Activo,9684c03ef8e648c3b709a85d0b82a134
4481,48ca8511d60d4e99a8751fbdb9bfaecf,Loja,Inactivo,a31d14f6bb084eecb9af096513df61ef
4482,bf0cd2a1fa864c9787a290a2f907be81,Quito,Activo,d7291437f58548cb935f995555cf17c0
4483,c1d0df0aa54e43a4b3a2568674aa35a9,Quito,Inactivo,437c66e8f27c4df9adb8a092b2525c08
4484,70905807f5d34ab6a847b4e584cfa838,Quito,Inactivo,f2276bb9a1484855bf78095a052c075c
4485,e7c913d99bf543349e4e884a3d30a33d,Loja,Activo,4947642fdcb244ed8c845da77c070e12
4486,a9d01c1c328440f5aeda17d16109f2ad,Guaranda,Activo,f212ca92ca84456f8b9ed5911fa6e74d
4487,5a0690c4a42b4c869d919fa18a00245b,Guayaquil,Activo,beb73f0aa56e4173b48c9f06ae10012a
4488,e48404eb32f6470aad4b0c6390f2ffcf,Esmeraldas,Activo,35fc07f9578e4f4cbcd46648a618601b
4489,2069a7e870d04741bf39f742080cfd76,Esmeraldas,Inactivo,6e7c7aa5e8d14aa7a409003099043593
4490,63c61dee08424a3eaea1d4d90731b145,Rumuñahui,Inactivo,ddefe1ddac0a48b4976763a72b45adb3
4491,39cc0e171a574889a4a7a6bb4338f494,Guaranda,Activo,1e0a9aaf3e194c47a78071c698944835
4492,416bf4f2bc124fdf8f977ccc52f3afac,Cuenca,Inactivo,314461e1003f4d549c6195a0d315cbae
4493,32c765b2553843a581acf557dc532c1b,Azogues,Activo,14c10d2642254dfe8bb0cf261af06534
4494,80304bd6a31b410294cd828d43e86d84,Quito,Activo,e4e4b598bba74567a2e70fe39aefe4d3
4495,cfab804a6725411cbd1edbe8dfa75ed1,Latacunga,Activo,41f481a97b5b4bc9aeec99c9d886139d
4496,58ed097f403a4cf5bad9292b37182a83,Guayaquil,Inactivo,702466c2fd3d45ea84c3c4c2cb6d5f4c
4497,b43b8aef86de4b078097630a963b28bd,Azogues,Activo,66d7ae45e0dd43ea97ae50bfc0ffe773
4498,4a5256868efb4623835129de466871e6,Guaranda,Activo,02ad3cf28ff94860b0d7037799e43891
4499,63a311883259492fabc41aaa8783cfca,Loja,Activo,a0b348c29a424b59839ae1cea92f3c00
4500,562830040f6d4597b4ae70fc3e5cc0ee,Quito,Activo,775e1ef6040241148e0efa3b73c202a4
4501,86dad8eeec4a47c98a430e22cc3efe35,Quito,Activo,7973f41465a44e198d18a3cfa74f2590
4502,62b6ac9895664d81abc0a166825e6eee,Azogues,Activo,a5bc01a00764489f8b15c202b63ba764
4503,82d9ce4d964d4daf9dda1e72454a9a24,Rumuñahui,Inactivo,10ddb78d717e49e08c491cda3f64c4f2
4504,8acf2726425c416d8ae2ab49d245c91a,Chone,Inactivo,09bd31e1d49c4e2fad75b12257f76dc3
4505,7b8c8f2e98864143afb549136072235a,Esmeraldas,Inactivo,75617f9f8c084f3eb5193786a6c5a0a7
4506,00d095a992a64bbd8a0e430519dfd3b1,Quito,Activo,39abde4dabc54463955d83b65a7de37a
4507,34a5076192b54c77b1c37cdd52c52457,Guayaquil,Activo,7e1694e958aa486c817d83940bde5f1f
4508,17f1a3b18deb49fda6dc3ee4d551e25b,Quito,Activo,9bbe839993e447f7b17b289641b625df
4509,562b4350b7454c90b64ed0259373ac1b,Esmeraldas,Activo,9f42de88c1e14257a6fbae9208000bcf
4510,46ed0096178b45bc86a29d4ec9a11903,Quito,Activo,2648c28a10a44a49a68328a496241b39
4511,71358a21af2644c3985db27f3f56e805,Quito,Inactivo,7cc6c4a9dba24b6586a78038c2aa3caf
4512,5eee38aeb85f467ca8c7715dd4a8e4df,Quito,Inactivo,4ae637fd58754c36ae7675f696109db3
4513,2911e014b78543d58a622e58598e5fe1,Quito,Inactivo,2ef0b21f9ad04d7c8879b5b53f4e8ded
4514,cada8dde2f054deca0832412a873832d,Cuenca,Activo,b30da9dbee8045d69978a1ba9c93641f
4515,ffa140570a924099b839bae6bb174183,Latacunga,Activo,949660a857af4ce0be4e7ea98373f5ce
4516,cfa74c68b3c64605a288f6bb934006e0,Quito,Activo,e1fe498943644d43ad0a730d392784f8
4517,4ee48f5823684ec2b86ec2aa01c2b099,Tulcan,Activo,62a7431210904ca2a9376e26cae0cf3e
4518,4fe272b06d81431d8cedf3eeb754df97,Quito,Inactivo,fbe8a39243914112832fd09d30c64f78
4519,ddf3d2150850425189aa4794f35274fd,Loja,Activo,83e285d7ea484d918adbc272052ac723
4520,7b9cf2914c994572bb49e88af1bc544a,Rumuñahui,Activo,9c588d578c674461b141883cb8a076ce
4521,d1b4b085fdf1431c978b23fd72b644d7,Quito,Activo,8266441ba2354053b320e69be51857e3
4522,f6eb2fd45fa34cf68b5788cd8c2136cf,Quito,Inactivo,27ebcddd2fac42fd89d6e78d9aa74a0a
4523,3883644649c14e568f7ed09ce4d19a8f,Esmeraldas,Activo,eaba0d8767164c6aae128ee022fa696d
4524,e20fb7ff71f7468e8baf32344897e486,Riobamba,Activo,c27478d9f5524249abb55b2ea0b58d83
4525,9b65dc3fd36a4b208642fd1394737737,Azogues,Inactivo,8ee8d6f186c84ddcbe7cb50c8141a0cc
4526,b1e0ba0865d8416fad0692684982a9f3,Rumuñahui,Activo,3bdab38bfbe944e08be5e3504dcfda74
4527,6fe51fb6a6154db781d3dbd5b337838b,Guayaquil,Activo,186d6f5ad27045958a922873c596abad
4528,24d269af48ad4f92b8ef28e82952dfb8,Riobamba,Activo,24bffca1b7f442e5a3a909b8259ad875
4529,3e89850d50ce43edb0a18425c8f0e026,Quito,Activo,fcae84b759f942daabe6adf1b96116b4
4530,be887ce44365452e8b4cb7cbc4b13972,Loja,Activo,8e3148fbfd114292b3ef65a7471a5d2b
4531,cae896836f67401abe5f192e6b03634c,Quito,Activo,9976c115d9c640be8dca273ba9136e65
4532,db9e2f1edd3d4c979f6f063c05af2020,Rumuñahui,Activo,fbb5ff5e35954a2a8b3ca0a73b3c8c74
4533,7fb3395e965a4dfba45a7165317caf12,Quito,Inactivo,551c792dac5b4f6f8878ffd429c5f1c9
4534,ba43782f53384228be6c0cbb84a692b5,Riobamba,Activo,9cf2890010c248e38935cf7e451d83f3
4535,262a9a62b0b34439982d89a0e88b2f98,Quito,Activo,24c9058084104b15a8a82c51be2bb7e8
4536,5fb533b1c441442cba1ed5327721ca79,Quito,Activo,8edbc602be71427a80739604adc17dc5
4537,66f3c8ba3c3b42b2b0319a803fbebb9d,Loja,Activo,60fd5fc0d149438287cb9a8e8551bae5
4538,4df576ae40a942da94f39902bf839f16,Azogues,Activo,bca9acece5f64bc8beeac0dd371e506d
4539,5984f1278bba45cd905a738a7b515af5,Quito,Activo,5b30d93a913d47218a91df4ef175f6ca
4540,e6bf34aabdbf49a984d3446cb2228182,Chone,Inactivo,fc2e9de6d35f4eafad49c02146f7af74
4541,10720479b551437b926a6db99c10c01a,Cuenca,Inactivo,40f2b570b811415a962e4c6414619ecf
4542,71fc8f800aef4ff992648258aa075aef,Quito,Activo,681c0424a9364c9d95dd66ce28674268
4543,c89bc1737d1440e2b48f58a2287d8cb5,Rumuñahui,Activo,206c5e8288b04bf09c54dbaebe17a47a
4544,3993f14d1a044896b1c8f4dc4a938044,Quito,Inactivo,a70387cd721f415aa8e18ac0eed16bb5
4545,fd46bbfd7ee84c8e83905bc4a65b32ad,Cuenca,Activo,f3aad7278af94321a7b3c652e35a4ca3
4546,bdccdbca3dbe43e0a1988eb27f6e3fa9,Riobamba,Inactivo,b3c3e039505243cb87b56dd9f342f523
4547,0cca1dac485e41f09d052ce0ece00a69,Chone,Inactivo,925a53a03dfc4165a91473b505417ada
4548,3eb4d14b0f0f4248b8a307f61b5e225c,Guaranda,Inactivo,513e79e9c49d43aea78a687c2530e41c
4549,a9975a704e0d4d3bad7164f86d3fec12,Rumuñahui,Activo,2484e7aa26724ba6a74165f92cd0e472
4550,cc0cd4ca77904cf9afafe89b4c5a9c96,Quito,Activo,aab0bd19c6f5478b825af88d84ec3a2e
4551,4ad114ffeee543a780a7d123a1d9b888,Quito,Activo,3c5921ed151341969f6ca50b63eb53f4
4552,c72317e3be4447dcb03a9b806e2a49a0,Riobamba,Activo,c1a1b96a52474740b8f62e4c13ec7e78
4553,c7f7adf598b84f62ac9e3ad2e196cc0d,Quito,Inactivo,f173c28b7cdc472aa0b2ac80b8179c52
4554,11392520d3ab46db9eccf7d4cdbc9089,Riobamba,Inactivo,b3e4a23d82ec47368399009939e82058
4555,241874f9192241ba8fc8d66a77130680,Tulcan,Inactivo,0035c6a1ea8b46d185bc16444d5d3683
4556,e25d3555fedd410cb0abc4d0feaa29ea,Cuenca,Inactivo,c50c9b0225f94e30951414336d156d80
4557,2ef23e042bd3475dab4dd6d49172b19d,Esmeraldas,Activo,c9bcd126c4ea4d41ab82e2b1d441b90a
4558,6799bd3f89464c55a85db78326670722,Cuenca,Activo,1b7c5ddfe5c44a44a7dbcd2076df0c44
4559,dbf97d94c33a4597ae08077fdce49448,Rumuñahui,Inactivo,affde1c117814549bcc0128d9ee5e539
4560,be521b2e01a0455aa84a95a6fea4f9df,Guaranda,Activo,1a0ccba7cadd432ab3ff80cc9610c911
4561,4b706895e1c044dc8158c51663adf6eb,Tulcan,Activo,5cd0c2bdc8544c498775137c08411de3
4562,b60976795c0e45d5aa9eaa62908ae89c,Rumuñahui,Inactivo,bd61390eea68426f9cf811b8ded95f5f
4563,703de5b9cd1c46c88888b0665c14111c,Esmeraldas,Inactivo,bcf3611f304040709b0b33d648db4d05
4564,09da01e93047492780075cc6abc552ca,Riobamba,Inactivo,8b6a31dcdc2b4a31b68feeeda31de976
4565,02cd657c595d43288d7496e226c7c39a,Chone,Activo,11355ab8d64e4a44bd0502d2ed2b3131
4566,0747ff7d7292478cab7ee546ecf5e69f,Riobamba,Activo,30b28ab5dd6a459092ddd7cb59cfc72d
4567,d3983742bcff4e80ba35d66466c57c2e,Loja,Inactivo,d1839175dac64a16ab891cd5b9d39cd4
4568,d320983343a14a828b90c8c64f4e6237,Cuenca,Inactivo,2a068b24d9c8456b976ec957de19fc7a
4569,c7ab7737a27e4a2280cc3b0f4bd71895,Quito,Activo,3e71eded1d0942b0bdc005e830b1f104
4570,c916ed6f1ac442cf8742009bc17e727b,Guaranda,Activo,c2485d2b720547a9b6b7df0bf89b9dc9
4571,ff144594834e4ef1a0d3294b4c1a2cb1,Riobamba,Activo,7d3b815162ec4a2b80bf56c999d9b666
4572,9c58e1237d224de9beefe80e1eb47cbe,Rumuñahui,Activo,f0c328b0c4204e90874c48a408a6d204
4573,09028214ea9b4620b399e62383546a9e,Quito,Activo,4d64ddbe5d344d01b4508978e8560970
4574,64ebd6660f01433494d6fb60c5c879ad,Rumuñahui,Activo,0e1e2bb233b541c88d4be9bd8bc2f0d2
4575,e480b2eaec134a4a920278f9c7a551f6,Chone,Inactivo,146e1f579b4f40e2aac0b2ee2375c91a
4576,54708399d48444e6911ad8aff2bac373,Chone,Inactivo,5975dd5d52934c4b8f6159a3ad1f70cd
4577,53794f53ab994d62bf72db35bd2315e2,Chone,Activo,755f066d260445d0a3c9eeb2ebc7a9f1
4578,09f5d355cdb44d278c6a4d20d2f42ba8,Quito,Inactivo,b84959d6d77242baa6cdc3b71ca21420
4579,9c1b86ad06a74ed9bc3c8cf16c68eba2,Rumuñahui,Activo,55ae69b102e54bd9a47d7f04bd09307f
4580,92a039ab13ad493ea2e9739b8afb7160,Latacunga,Inactivo,5196b2de6b104951b6a97df0ce6b373c
4581,ed99d0db3ed84214a4bf58888783fdbc,Quito,Activo,3abba499462e4c26a5762bd4bfcfc601
4582,ffb8303bcf164b2aab0e12d5c2829ead,Loja,Inactivo,13b729e1769846a49684e28503ad0cc3
4583,dd1597fc777f483384aa81fe7f8e5473,Azogues,Inactivo,7aab61a8090a439cb79c7cb9a53c42a8
4584,c7e9090281c7475ba87cf7e7555c5633,Quito,Activo,e4b7a2ed3f574409803d89af03e94e31
4585,ae95a20eefdf47fa8894be7d251abe67,Quito,Activo,053213a79f524554b3c7d9261fdd7297
4586,cbe9fc93c2d04ea98bce9c044e9ddaa0,Quito,Activo,cae87dfc3f144abd9038b55d9789a1e8
4587,dfcb8a5c3f0f43d6bb0da8891d4ecb9b,Cuenca,Inactivo,97aa74cbe4d24c8294150f5e02468119
4588,8f53b5fc65ed483aa345376c798847cb,Esmeraldas,Activo,b115d7b84679401f879dc35e0e13fd67
4589,54fa5b646ed0484fb127b41f32e705ab,Riobamba,Inactivo,a08bcc39780445aba20576b6c3a24b63
4590,51ae5d209c694e45ae3c60249e64aabd,Cuenca,Activo,d068a1bb5d014f55a176fd7fe51a2a5e
4591,a1d063ab86244940b7f97af645c095bf,Loja,Inactivo,ba5b8a9a7e91407aabd72476b2b7387e
4592,3b6501a9f32d4afeaa593094ce3d4375,Guaranda,Activo,9a4f4c893d4f44cf88d0bcbe680dd6ea
4593,e10e8ab03c2a47b6bf3a8acf03097b5c,Cuenca,Activo,42271f7f427b4bdabac7b6620b7e6ce0
4594,9f8632cb2f534652b893f6a6abcad5c1,Latacunga,Inactivo,589b589f4f47404882ab098976c918eb
4595,4297f087277c46d698ec1f5d228cfddc,Riobamba,Inactivo,4954058f44d24dc78b3089c864ebe9bf
4596,c4cb74d6d2424f8fbe38ea3985e00e3a,Rumuñahui,Activo,e44a3e014fe14537994a642d39761097
4597,885e8533ca24488c94842536f20664ff,Guayaquil,Activo,65467890cf1a415b905f363e79698f2c
4598,57223598642446f595cbafa753a92825,Esmeraldas,Activo,5df5fc1f43e54861ae70671c32199559
4599,e939f33ce7bc4b7eb4cace1a8b87886d,Cuenca,Inactivo,09284b1dffdd45a295039086d1c7c66c
4600,95cfce84b3f64a16bef85ea1e5508931,Quito,Activo,1cea7055d7ed4378ac9c591163913a7e
4601,23fcb4c5c08849ac810ed39cc881a337,Rumuñahui,Activo,f27361b39b8447b8a82a068e6ab05c06
4602,0714981065d344faa14cd22a526e8a66,Quito,Activo,81a28ee97980404ea49babf0650b5f4f
4603,2693d8c73d79409689f1ae6d50621cbd,Quito,Activo,58d8f259189644f2a7bc6cf830d1db2f
4604,88c6d7b44dec484aa51f944aa4cf88a9,Quito,Activo,83cee25afdd84c23a5b363761261f7c4
4605,44d0680839e54d298e3f5b56047dce73,Cuenca,Activo,5a2700df79b647ddb59ba8118f442b91
4606,5b714c882cb04ea99399f3e5dcb3fce8,Tulcan,Activo,3609013fb0034c199fad79f903ffde34
4607,7e17bdcacc5b4a58856b352bd0ded023,Chone,Activo,8f7e1310a9754e279de26a521b4e1d17
4608,ac39beec6e904edea9ef39d436d916a4,Quito,Inactivo,cc987ad8072240188721153a9cf425a3
4609,8f951e12c0124497ae087a170cd6b13e,Riobamba,Activo,3037c40591a14d208f881c2b4c7c2a4d
4610,65ce715052d24558ad7804e218f249fc,Tulcan,Activo,a84a3d052f5f42098e2afaed798764c4
4611,505be697972d47b19a9a6726ad05487e,Quito,Inactivo,c9c00c27c94e44249d97bb2c79b49b22
4612,449023664a6644b9a4141a8f6b55e603,Guayaquil,Activo,31ac5d7f9f19482aabee41151c3191e1
4613,afee9285dddc4d37bb80eea06c34b9fc,Esmeraldas,Inactivo,0c08393f8ad64c7781d719b43f8e2e2b
4614,20c3706e42b9487b831ad970f0c2914c,Loja,Activo,9345acabe7014ba7981fbd729ab380b8
4615,f46ee146e9454aebbb9a6a86e0af9d1b,Rumuñahui,Activo,46c97885f00e4c698f05d773804cfca4
4616,fbf127c6032f4581b5489a1b3f6a6cdc,Guaranda,Inactivo,013cdf1594204b4297d786322f94de9a
4617,a2ddd59c8d874e669dc7542f010984b5,Cuenca,Inactivo,9ebef6588d474b1fb2f819507db0ce94
4618,4b20af0142ad48e3a00cfb789fa5caf2,Guaranda,Activo,7cb3661fd5f24eb09ec5c0165fed7765
4619,a7d4a4d885b24e6a88ce7aefd6b3b048,Loja,Inactivo,11eb4b911d9e41b4832ad335f5275987
4620,f14787e12c6a4690b92a2e4c1bdf0364,Tulcan,Inactivo,39018298283348fc93e1a7aff395800d
4621,7d46fb8f002c4b4895de3fe2d369831c,Rumuñahui,Inactivo,769e2c4693044234937ac7a308b30154
4622,c6b66012b1b44befbbfb19a5a59fb110,Azogues,Activo,5e07d4fa166948b887f5a32364ebd08e
4623,326f7a23b104406998379271351efedb,Quito,Activo,382e2b3184ef4b35a8cbcfd1a694b46e
4624,e338a40d3c9649f18ca8e463f4aaa839,Tulcan,Activo,396f3df2565842c89e8dc855cf9f9bd6
4625,be15e5a5da4646e39636b5e011389164,Cuenca,Inactivo,b01f7eb4257d4df387105165d2249c84
4626,52299f57f73440d4b4c4d29a26cd6e26,Quito,Activo,1266c2d4b99b41ad8e8a6399698c7cc6
4627,f7ee01ee6d464bbbae30d5be996f7524,Azogues,Inactivo,51a4c20478724ac1b89e6e7e19885015
4628,3c77397274314e8e82cdb092f3ab0413,Chone,Inactivo,75cf9139c27e4ba6893e96bb71f1d716
4629,2f27b6471cd242d4a949e72a9cc37015,Quito,Inactivo,6317313ce18d4adea17b6b8f06c5ef48
4630,4a52b75a365b4a65ab5800c1d01f8b51,Rumuñahui,Activo,7404cb9df70b414188b2ab67bb371d9e
4631,143b6338eac84f1e91870fa49e8d79fe,Cuenca,Activo,8410d1d179d540049af22ec8fc918e9c
4632,5d67b6d262914485ad4f2eb8481fd985,Quito,Inactivo,afe4d557497a407085a4dedc52d54494
4633,31a688106ff1455abd7cb28e702696fe,Riobamba,Inactivo,020924bbb0ef48ee89d3349fa68efb2c
4634,615d4ae82d2a4947b3044a319cb9383b,Rumuñahui,Inactivo,f573c0bd518a466b92cb56db017a8031
4635,eb2623e3bce84fa89f4cae20b6c645a9,Quito,Activo,4907a8d66297477790fb4f62eaeaa6eb
4636,e2b4b82b14d04351ad88c93cd5980249,Latacunga,Activo,bf59f0269146432bbeb83bff0200590a
4637,ce15b19631ce422cb6acba8fd28cf58b,Azogues,Inactivo,9340d97d55534facb52f17eb956973f8
4638,cfe3c89d20d7444a982ebfa882bc8d45,Loja,Activo,12d3fac588af49b79718f62e12c95ac3
4639,2ca4e9fc77f74c1e99098b4085e06e64,Quito,Activo,b1306ee82c38475cbbab4ba87ddae28a
4640,2a194e2fa3214e56bd6b54663926fc07,Cuenca,Activo,1f06c759e0354756abb72db6a8beb779
4641,6f4e41e842874c0697a7b461b481487e,Riobamba,Inactivo,1820bacb2b32445aa9aab7e6ace942cf
4642,41d4566680804a05b8b88cfd4214ddc8,Rumuñahui,Activo,3aa83d32b5314748aa7b70748429e607
4643,9822aac9f7924b87bc5dd4369d923b04,Chone,Activo,71e5f1baff5c432eb99b7baa35b68a31
4644,bb950b400a7e4530a4c5ab0ce0daaf0d,Riobamba,Activo,fbcc6b2848914605a246ae729a7c2da2
4645,a7b19f8a61dd4bd7a0e12d0e0cc6bed0,Loja,Activo,383b13304c004d7aa9737b89dfe368f9
4646,14dd10cd413e4ed18f38703e5cd7514f,Tulcan,Inactivo,27791e67bbad41a4811c7bc948846d4d
4647,3b3d11a7127c4f8a8f25042cfd3fff84,Loja,Activo,3528675b24c84bdab4123834769f1ed4
4648,05f1b8efac0f4175a0f38965ac05d224,Quito,Inactivo,16b8b6123c084ed8a203bc5a0eadc37b
4649,66f79af99f29436494126d08872a73e7,Riobamba,Activo,4038ec2cf3cb407d8f0de6e240612aaf
4650,41085d4101d346c18a5fa6d16311025a,Quito,Activo,0d484725c47c48e3a8ecfe7c09abbb1b
4651,222034dc15a04837bb021a669e72aecf,Tulcan,Inactivo,aa1e167e22f84be194426a2f188fa6de
4652,c9a88fa45376439585e332e7a38de3b1,Quito,Activo,e33577e6e8ef405f8763cc3040fd7413
4653,ff1c9860e0804f6d98e190eea5bd51eb,Quito,Activo,68564b802d774c59bb45811ea34f2bfb
4654,1f496d85c1f34216a310a4ab728b9a88,Riobamba,Activo,b76242e596e24d18871efa4a91ff9adb
4655,49ddd06ca6e04993943c0402ed8e7d7c,Quito,Activo,861c4d296a6e497888de7f0a15789074
4656,8cf7ec4b1cee4dbfafc12842f5a82242,Guayaquil,Inactivo,60ae69c5583544eaa64c219e467561a6
4657,6deee80299c94b188c5870144f47c537,Riobamba,Inactivo,12bd44b5e5eb43b492da869719744d54
4658,0381c86a75544c8bb6eb5a554ea911cc,Cuenca,Activo,9b1d5a3fe02c4f1d93a2eacb39708ea9
4659,cb5fb98ad3154af18ccf7aca49c7b870,Quito,Activo,37ebdd4a476245c5a216938e85e98ffb
4660,738108c7cb6840d6bf395c4bb3b31a1c,Loja,Inactivo,4f6e76467fa44fb5bbb568722f487a5f
4661,3406a1f003c84b43b69489e43f6681a4,Quito,Activo,e1d9de13d590462393491633aabc82e3
4662,2e472599818b4c338426d705a5b84220,Loja,Activo,39e3fbdb818246bbb2db7f4c01e6534b
4663,6960f668871546c699c9698fe1a2d8d0,Loja,Activo,24fee5eb9c7a4941aa7273e078bf81d9
4664,f3e31b3df09e4f3ba2570ed426984f25,Azogues,Activo,41fea17b98cd42298a59567ac72c65fe
4665,6c950a492d144a528beb4366d33caf5c,Rumuñahui,Inactivo,4d6553ca1bce4e38a36480736424bff4
4666,82700976618e41c1b63525bceb65b336,Quito,Activo,3779f9c7378e4f3f96c46997e888a40f
4667,5069856331de4086867a1f29766ffe73,Quito,Inactivo,7cd1e3428a394f6b8900e08975a3bb42
4668,efe120372a6c4199abac88bfe0afcc99,Rumuñahui,Activo,3c780d17b8814cdca94c5509da9ba76b
4669,46827061d4114cf6a72d47b61f3caf72,Latacunga,Activo,c0f0fd05ed914d8583c374df8f1a4ac8
4670,498801447a6e40b3ba343715a1cd083f,Quito,Activo,41ca5ee6673e4e999e3eb3b6c0f8d805
4671,cc69c4c7125a42e28df1e73ce99eb7fb,Tulcan,Activo,6a38666828df4267a530e92619f99b29
4672,0800a8a5f8424a00ac10a6cc6281c4c0,Rumuñahui,Activo,3580430eaf7247ac997a1196307d2ea4
4673,03e509ad6c894cac94e3329841fd099b,Cuenca,Inactivo,a9ba535a5fff49ebae088c009c60d034
4674,308fff00463d43d4b8191239ba6285dd,Quito,Activo,c564098c514848daab947131b0f03882
4675,0a34b7ff764443bda19d1e22165b14c4,Rumuñahui,Inactivo,9bcf6bf6b7f3442d8f56c66d4534ee16
4676,639ac402941b49edbe70601602bc28d1,Azogues,Activo,617830a88a1f44e4ae549b8e693a6f36
4677,d0ee5d98045c4c128a063694f7ee9b86,Quito,Activo,446a5c14f39b4370bc8dcd74618c393f
4678,3386964bf0c44a11b014cfa197297c18,Rumuñahui,Activo,afab6c321fce4d889ef4b5a4761bab3f
4679,7be55e67ff1d43e1955c5cde0404ac5c,Chone,Activo,0a9d8324fa5a4831b8b2a2d589fc3eb0
4680,831c0fb9af8446b3ada244cdfe6dfea8,Loja,Activo,34ace0f16e924114af51f4ad4d8551c8
4681,c1d41d102a3046b6836220e08ed7fdae,Esmeraldas,Activo,4a732f0a4db94e109743a58a0f937270
4682,e45bbb5ba3504c59a235ee64739e5f30,Rumuñahui,Activo,63ae6f11b42c4846b223dacd2d446dad
4683,f031a4ba6c634c099d46ebaea5241d49,Quito,Activo,8db6c500c91e4785819381d6801d9eba
4684,8fa6133e20db438280e37dbe30d2b0a4,Latacunga,Inactivo,b574d9cd159143edae7dd207aac5b2e0
4685,1404f05e811a44769487f74e7041b854,Chone,Inactivo,29e4ee36767143fbbc99574a900bddd0
4686,dbaf79d0841d4eec98ee4460919296e7,Tulcan,Activo,431093d1d9a4499cb09b6b5640e1de07
4687,839ce15c30c1490f98586247f9aac710,Chone,Inactivo,4b232ceb04f34d4b8b00377fd2486f3d
4688,fae7ee6345374874a4b45d22cff1d8fa,Loja,Activo,1bf6a5319b854952b882951d652a0b3b
4689,aba1c2159d7347c09c8af600d8ff71c2,Quito,Activo,9c67dff20fe84ece9f31b98021a0d01b
4690,9a32511e98974781a794cc61a3f2bbb7,Tulcan,Inactivo,1b36d8927a294ffa92c00dc4db8f67a4
4691,ce60272e77084c2195a5dc0424935976,Quito,Activo,38221a8c701d41abbfb1075e82dde387
4692,615fa12ce1ff429abee50277bca40f2e,Quito,Activo,d16bcd3eb83643199fb11baeef74b594
4693,c60eff57737b42b3aabccbaa127b304c,Latacunga,Activo,d54c2924abad4a76ab775e562feea6e5
4694,00cb0df4e068433a8392d342a16d834e,Rumuñahui,Inactivo,7e29a7c277cc4eecb0535a56ad3e57fc
4695,670fc36876874654926f1bc6901943a8,Rumuñahui,Inactivo,c4bc7cd91dfe45a2936e678a35ba0b3f
4696,46b2a40faee04b1aaf40c7cfb375f303,Tulcan,Activo,187498dab02d49d89cb4e74eb6dc8bd6
4697,f86ecf945c6344e8b319c6646d78eff4,Cuenca,Inactivo,d442e3e14a14474bb6fde75c6db416f3
4698,b5aff2359611487e952310e87e05cd62,Chone,Activo,d29865e3b0d84e72a6ada5a628775554
4699,2479124da9dd4f2aa4a5a25511c332f2,Guayaquil,Inactivo,92500b3f3f5443b6b41c6b5ef57e1926
4700,17e7648a948f41249999d862b6a3a111,Rumuñahui,Activo,f9d2a2c5e4a8464ca17ab3f96199dabd
4701,d3886144d79b4c319a26ca2683951135,Esmeraldas,Activo,f6d575cae1a7405ab329525997192175
4702,3f54ac73daaf4f34ab3e32c7b58fb0b9,Quito,Activo,508c6f23a01e4a038cd99d69088c47e9
