,IDProv,NombreProv,EstadoProv
3729,4b3e9dd453e94d5a98743724560fd771,Guayas,Activo
3730,8bdc3390a8a74c48b448ec2911746c15,Chimborazo,Activo
3731,afc0ac4bf2b84d2d9b83c7fab94e9c4c,Chimborazo,Activo
3732,31cd16c96e3845338036267052383665,Manabi,Activo
3733,242b56ef0a7e49698850f58ebbad9913,Loja,Inactivo
3734,3b318ee01dd34ace8da38faaf6f1076a,Manabi,Activo
3735,befbbb15a2d84d38868a915ea9b6027c,Loja,Inactivo
3736,d02bd1a447c1468abb419cc7217501ee,Cotopaxi,Activo
3737,35ad8a7fea7a4aea84cb660c7a7b1e4c,Cañar,Activo
3738,747b4cc1c9a24245b3d0e25e20e77b7a,Esmeraldas,Inactivo
3739,bfc1d445813c47e7ba85918ccb914781,Galapagos,Activo
3740,234debcfb44a462c8ceee438ec509d8c,Chimborazo,Activo
3741,3544fd1917ae455087b44a35325893bf,Carchi,Activo
3742,850b087590704808b9e2170bc86cbb66,Guayas,Activo
3743,bfd8b09058f543f38d336c7254f43b70,Chimborazo,Inactivo
3744,4f274715c4fc4d80bfe10ca2257910a2,Azuay,Activo
3745,123e08d4c3324e1ea8611efaa38cab87,Guayas,Inactivo
3746,c84aed27839b42739055e72f06e387a5,Azuay,Inactivo
3747,bc30675a4fce4d34949afc067759ac9d,Cotopaxi,Inactivo
3748,343dfc767e0647838dd0240dd2be64b4,Carchi,Inactivo
3749,f32474b9ad644d459573fba47b0948c1,Chimborazo,Activo
3750,1d1e099929be4552a8625028cccad192,Carchi,Activo
3751,9733c09d918d4b1db2a4075fc579434f,Azuay,Inactivo
3752,d5486247d7194206bb175926b11e7532,Chimborazo,Inactivo
3753,5a9af8a8a6924eafa1e01f0c05bce8ac,Azuay,Activo
3754,9a7e3607d3ef46d2a11668e75342afd6,Galapagos,Inactivo
3755,cf8ede29161f4926a441403d2b29167a,Cotopaxi,Activo
3756,18c5750dc0174e889f6c1afeffb04fe7,Cotopaxi,Inactivo
3757,9e3b26908bba4740937a7eb207d40701,Manabi,Activo
3758,1260e6febed24615aa7dc594794789b7,Cotopaxi,Activo
3759,49da189da4424b3d85406bd284f523c3,Loja,Inactivo
3760,19989e07836847c894ee1b950df87390,Manabi,Inactivo
3761,e96cf578be564acc808cc91b8ae715c4,Galapagos,Inactivo
3762,48feb68049fd49b79ec52cc7de4469cf,Cañar,Activo
3763,57934d2918004d9cae61a9f01125c89c,Azuay,Inactivo
3764,320cf06ac37349fdaf4dfd05b0ad1a12,Pichincha,Activo
3765,5b56a9ca574247808a1a0d8e6988b23a,Galapagos,Activo
3766,95893e0f0e904d58ab194e825a768d4a,Guayas,Activo
3767,f60415748b944737a11b87f9c4a6a097,Loja,Activo
3768,8b318967904b499ebb93e10abf7761f2,Bolivar,Activo
3769,abb906214300482e994d27d81084f65e,Bolivar,Inactivo
3770,f661cef7373649f7a66326e4a8d4ba20,Pichincha,Inactivo
3771,0a892593f2bc4de8b2af0a8564178d5d,Cotopaxi,Activo
3772,f3282f2c34f543e6b59d551372883971,Esmeraldas,Inactivo
3773,89e4597b322246d182b6960833e0cd9c,Cañar,Activo
3774,c6ee06c86f0a46f9a5329fc108e4d2dd,Manabi,Activo
3775,fa71883af8d24a88ba6379fd848ad9a0,Bolivar,Inactivo
3776,f0194ab016844a5e832d0b64bd789fd0,Cotopaxi,Activo
3777,87073fb076184bac911fe7f4382b3bfd,Carchi,Inactivo
3778,cce54c51a54943acbd7b094bb3b821c7,Carchi,Inactivo
3779,5cf0c14339cf4642b3f751a8aba5eca3,Guayas,Activo
3780,6b8ba553fad841b7a71ff470c497a55e,Manabi,Activo
3781,f53e0bae774e43209335a343c9fb751e,Cotopaxi,Inactivo
3782,3a5171bfa4b24cca800f23a653fb223a,Cañar,Inactivo
3783,85c9ad8b0169494aa6fd9268e6b262e8,Manabi,Inactivo
3784,1858db2fc86c4eed8e257ed2e83299b2,Manabi,Activo
3785,d0558864f9e14bc19a14ef2b0621671c,Cotopaxi,Inactivo
3786,dea427134d6c4e87a0601f5e69d6e59d,Pichincha,Activo
3787,0dfb55c4d35e4a66b561b5fb256e32ee,Chimborazo,Activo
3788,302602ae845c47d8aee5b0ddde5e2c68,Cañar,Activo
3789,1a3712b7d5e848b3a1b79ce18889789a,Loja,Inactivo
3790,f53ae68fbbbb48109a161ebeb1d6130c,Cañar,Activo
3791,6a682d6c9e2f4b4cb8516de475b6d283,Cotopaxi,Activo
3792,5f44bba0cace4b9a90b3abebb4253020,Loja,Inactivo
3793,afd739ed663d427885d7066e109233e5,Chimborazo,Inactivo
3794,8ead08646ad9480eb95efe1b8c928fa3,Bolivar,Inactivo
3795,7cfe92b9de5e4fdeaac3436196b3567f,Chimborazo,Inactivo
3796,6a854861b76f4a35a2d5d4538f6d759b,Galapagos,Activo
3797,118c5d89d2fa4d3ca1dc7a8597675255,Bolivar,Activo
3798,aac97d91ad834ead8ff0864b0e6c577a,Cañar,Activo
3799,8446b9e32b3f430b977dca7989033edd,Carchi,Inactivo
3800,0e5c716bdab4432ead33ace4b4dba3ea,Bolivar,Activo
3801,c6dbd3c7257e411589230b43a13340c5,Loja,Inactivo
3802,39d42d5af2ac4213aaa93bdd73a94101,Pichincha,Activo
3803,3e57fe54e1e74b3aa99d5b5227e968ef,Guayas,Inactivo
3804,00221625e1254103b57a5565dcbb9f20,Bolivar,Inactivo
3805,673127b35ee4418f84655b2a75f83502,Loja,Inactivo
3806,4fe307b71d224c0db34cd5551e941885,Chimborazo,Activo
3807,32ead6a875414b49b52e6803d5554a69,Cotopaxi,Inactivo
3808,b12ff34bbbdf4375b6b81be25b75dcc6,Galapagos,Inactivo
3809,4b6448d3e24c4c33beabd6b35437a064,Azuay,Activo
3810,eeac1d1be65f4d6f846c841b938c82d8,Esmeraldas,Inactivo
3811,47c1c26f14224ccdac3fe687de7dc1e4,Manabi,Inactivo
3812,1432025f38a04375b3de76b939e34e8f,Guayas,Inactivo
3813,79153008335a475c937739673122e61b,Loja,Inactivo
3814,02a29f4a9d794fd09947c5b08861d0d4,Cañar,Activo
3815,f16c37c996804ade8b5a8c1b856a309d,Carchi,Activo
3816,fed6fefa6b174cf09294b136f04949a0,Pichincha,Inactivo
3817,f237aa8a82a34086961f433ba782f2bb,Loja,Activo
3818,ce74c9e2d3894dafad58fbe813041e00,Cotopaxi,Activo
3819,741c7e409e5c4cfaacf9742df7cbc427,Guayas,Inactivo
3820,015148a8457f4941b9094031b54066bc,Azuay,Activo
3821,ac6e71b11d224c55930d7bc61dfe25c1,Manabi,Inactivo
3822,9a68bb17db24481787747bdda10f0425,Bolivar,Activo
3823,cbc5e4c8b7da4c09a981de67cb994914,Azuay,Activo
3824,6c3d24ce85ee4ad39870d3e35a938e72,Carchi,Activo
3825,234e7e35dcb44a018eea919d7aaaeb08,Chimborazo,Activo
3826,9b7e1324d3df497ead5797e5ed35278f,Esmeraldas,Activo
3827,b2ba3842e8534ad091be5c8f1d6e8c59,Pichincha,Inactivo
3828,cf6eb83cbfa54241bd2093e26d49a012,Carchi,Inactivo
3829,3af633d5baa94865a8dddb0495d6542b,Cotopaxi,Activo
3830,d12a035f12d447d2abda853a6c041fe6,Azuay,Activo
3831,ac05080a303441a38f0ab9d47935de50,Carchi,Activo
3832,625b782b6d6e4787b6a824eb5816daea,Loja,Inactivo
3833,2bf64654a9284ca08421b1146ec0c200,Chimborazo,Activo
3834,b2f35c2ac735448794a3d3efa51e75f8,Carchi,Inactivo
3835,a1576de2d3ce4a0bae71bfcd0f7b76b5,Esmeraldas,Activo
3836,7fe231e8f0f546e28abc0b4089cc89fc,Azuay,Activo
3837,197d6e3fbf8840b7a7abed2096e3e667,Loja,Activo
3838,6334b7bc139c4428a3027e04c79cd4b2,Guayas,Inactivo
3839,679c9b20710b460b9d450bbbbef06b39,Esmeraldas,Activo
3840,7277722ca05a42d6955daef1f420f4e0,Carchi,Inactivo
3841,5a7cc4adad0247548482ba8bdf44eb3a,Chimborazo,Activo
3842,87da8f6cba9c4143bef33019624cc0ff,Guayas,Activo
3843,a385f259109a439b8622a1786d789be1,Guayas,Activo
3844,7d52668a19134ec3b7b0dcd84e81b395,Guayas,Activo
3845,cb481fe76f5540e49f9d228ce23ae15d,Bolivar,Activo
3846,25cafaa872ee45b694e90f7d92ea8dc6,Loja,Activo
3847,50ceb2bbde214499a022da940184a6f3,Galapagos,Inactivo
3848,e47093540adf401db8e31ecb75f65d0e,Cañar,Inactivo
3849,157b4a7b5e134d5cb1c8270aefa7cded,Pichincha,Inactivo
3850,07caf76bcd104b7c8e16a3ed9f060790,Carchi,Activo
3851,7fa98ae9ca3e4db5854a2e347beba840,Galapagos,Activo
3852,8fedcf6db0634e50ae288395cfb40272,Pichincha,Inactivo
3853,20aad07750d04948a65bbbc73d0ef48d,Bolivar,Inactivo
3854,65bb3d90ac4a4d048e8333cae4c7ddab,Galapagos,Activo
3855,fe4675a8b015459a9b4a53fa8a5bf281,Cañar,Inactivo
3856,62712b4673034042aea2782269604531,Galapagos,Inactivo
3857,d44ae0c792424e1f952dd7f7d7617293,Azuay,Inactivo
3858,d6cbb6358fb74979b68b1f6d480f9838,Carchi,Activo
3859,4e67688b9e95408a9a1d11bf4f8cc567,Cotopaxi,Inactivo
3860,27218e04bb0047a2b16a220cdf394765,Cañar,Inactivo
3861,675051a2e72a4580a08d61bd0f9c1263,Carchi,Inactivo
3862,0f2adfb216cc43949ea8354e6bf3225c,Carchi,Inactivo
3863,bd24ca7b05eb4fe4a862016be0f4c262,Azuay,Inactivo
3864,a1d13f8c6e804484a594bde8c8bee555,Guayas,Inactivo
3865,e79c7b04e36f403386e6b0dc659c8dca,Bolivar,Inactivo
3866,339fbd8e24874b7f9659818a021c673b,Esmeraldas,Inactivo
3867,18538f9b3e2e4681942db911cfff9223,Chimborazo,Inactivo
3868,a429896e04db41388c65d715612bc3bf,Chimborazo,Inactivo
3869,46eebc31e38a44299760c40dc15a1eb6,Chimborazo,Inactivo
3870,09ca7c6c8a084e9a9cdcebbf51fb40e9,Manabi,Activo
3871,cd7460fd87ca4882a407927a4a98b484,Chimborazo,Inactivo
3872,234630e91e484a8c86f751dbc0f1e944,Esmeraldas,Inactivo
3873,afd0163d88ad4002bb3ed908f6fb73b0,Azuay,Inactivo
3874,df8ca872a29b4ff196bc2a158990128f,Cotopaxi,Inactivo
3875,c91a508b9344455281596d59b53ad7a1,Pichincha,Activo
3876,d50d318356344bd092adc8a7bf35ee63,Carchi,Activo
3877,69ab9d54b8f44990a82b7c4bec667762,Guayas,Inactivo
3878,2e1c51ba72d34c3c9153421a62bb4ca2,Carchi,Inactivo
3879,76da765ce7964e1290e3ade6db1af749,Bolivar,Activo
3880,45e40074018e4f9cae609b79080d73b2,Cañar,Activo
3881,308c83122e6342f891ecaadc3256a77f,Manabi,Activo
3882,c45141aa1a7048e3aa247f52ac914b6b,Pichincha,Activo
3883,b627d1bdfb934d8d963523cb28bdb583,Carchi,Activo
3884,1256ffdc004e43c5a4b1176eda7cdf35,Manabi,Activo
3885,0e8b627e609649fa9cfb4943d57b7133,Cotopaxi,Activo
3886,2fd28b0fb23c4929afe3bb25ab38443a,Cañar,Activo
3887,a0a58e329118452db5477315d73fe03b,Manabi,Inactivo
3888,6a1b9e1c6b8b4b00a1935eed1d7a496d,Pichincha,Activo
3889,06ebd08e5e7146c1957868cd28535157,Cotopaxi,Inactivo
3890,960da63b33ff4107a5eef1223d85c53a,Manabi,Activo
3891,c16b396ececc4bcf955896c592293c57,Loja,Activo
3892,1ac39355345f4820bfbc96e0bc3d36fc,Carchi,Activo
3893,0302cb39a0e7424da2f3ec1df3b392bc,Bolivar,Inactivo
3894,17f4599fde8740fe908cc92d9aee6755,Carchi,Activo
3895,05ef5985ae624106aee958844303059c,Esmeraldas,Inactivo
3896,aad6996322674a5bbb6bb52c09bf65e3,Loja,Activo
3897,ad44df0549ad4ba7b97fbdc1c6e14cf7,Galapagos,Activo
3898,bd73f38195324f528ad8c861a2168e08,Cotopaxi,Activo
3899,31881b9903f54e38bd8f25302e6ab572,Carchi,Inactivo
3900,fccba006a0994c7cbb089b5e003df6d6,Carchi,Activo
3901,22c6cab52342454dbc72e7c3f0c0f1a0,Chimborazo,Inactivo
3902,8717df0bebe74fa08d16eaae873c0e53,Azuay,Activo
3903,4f9401c8e12a4f71818bdd343701c80b,Manabi,Activo
3904,2a7912e18c984ea8a2a263e37fa4f2a6,Pichincha,Activo
3905,df8ee32fa1574ef2a2c558b41dfeb0c2,Bolivar,Activo
3906,1020d9dde2104ae9832e1bce92c9682e,Azuay,Activo
3907,b59ec092faba4f5fa1944a3ff89636cd,Manabi,Activo
3908,02c02ef3127e4f96bc9e870705bc5d76,Azuay,Activo
3909,1571481279df459ebd5d1eb7586402c9,Loja,Activo
3910,b3e69a6149f144ef8f00c65dde5287ac,Cotopaxi,Inactivo
3911,e13602f0d7fb44408754b4f0a87b092c,Esmeraldas,Activo
3912,ad6a4784cb8547218d63516784837a4d,Azuay,Inactivo
3913,f893a01ed52c4b4aa608fb2eee8ff498,Azuay,Inactivo
3914,4eadb75fdee34751a9ec3c8e359dae7f,Guayas,Inactivo
3915,e85b90473ef341cd83f08bd38b0723a3,Azuay,Activo
3916,837105b59101446e857fda81d196c64b,Esmeraldas,Activo
3917,45ad2378fa7641818c157dd1c35a2a61,Carchi,Activo
3918,93345ff1a7c4407d8c0acef38c0a4c40,Esmeraldas,Activo
3919,a0ee21e09c624ef38f8247a83d12ebf5,Bolivar,Inactivo
3920,97cfa4564cd44397ad65a875a341f315,Azuay,Inactivo
3921,3ab1ed0d1ee5469bbafa298442787220,Carchi,Inactivo
3922,5158b1bb65134b66a7dcfb9ffca0378d,Carchi,Activo
3923,a4bfdee1019e4f359a696b17fd0216f8,Azuay,Activo
3924,662dc7757c794e63a93ab12d6440df13,Loja,Inactivo
3925,2133bdc2eac34b13a8b741a32f902ce0,Galapagos,Activo
3926,e73b6bf7d49647aa9b7d4270c52f63c1,Guayas,Activo
3927,8254ce92f7624f32891035e3c5c3d1fe,Loja,Activo
3928,003a43356a8746899f343e70244c7ca5,Cañar,Activo
3929,14f3defc1dbd4d45baf005c8a37614fd,Pichincha,Activo
3930,2ba77b3fb0694a47a6c9248d4383ebda,Bolivar,Inactivo
3931,dc867aed41ce4090a0faf77a09e27139,Carchi,Inactivo
3932,7d855ffdb94149a290b0563646465f46,Carchi,Inactivo
3933,04936a25838b45bcbba413179fa09bae,Bolivar,Activo
3934,4c0fd7d401844be9b790aed7233c8ac6,Bolivar,Inactivo
3935,adf63710a5444877ad7216adec3d2275,Galapagos,Inactivo
3936,20721e1a2588496193be86974cf2dfca,Loja,Activo
3937,c0a9e054a79c4fe3ab8e1d3bf7973b8c,Bolivar,Inactivo
3938,4fba39bbb7124f3dab1cbf843005edfd,Cañar,Inactivo
3939,b0536ee57f6445f69895ec318e563208,Azuay,Activo
3940,c07e00b9825d47d7a7c3dbc9662e331a,Cañar,Inactivo
3941,880e53b5dd4a49189198fc6c11138dab,Guayas,Inactivo
3942,8c9d04a6967246a5bd4c48a94e0cfe18,Cañar,Activo
3943,69b442f6f2a94ca4b695a62fbb6fa8d8,Cañar,Inactivo
3944,f645eab8761144d8951d9993c083e604,Bolivar,Inactivo
3945,e859893db21a4a64a1d816276b7d9995,Cotopaxi,Inactivo
3946,26bb2e976ea44ee495e2ff620eda711e,Esmeraldas,Inactivo
3947,4866b64a349c4a7f814790375e8a1191,Pichincha,Inactivo
3948,9566973d0ce1439783874153184ee043,Azuay,Activo
3949,c10043e2307944c89a44d186031c7c28,Guayas,Inactivo
3950,f95e1425021544abbee4e787643a8f6e,Esmeraldas,Inactivo
3951,0a235c4e0c6e431098b37e52c426f5f2,Cañar,Activo
3952,f15ce59d721a4f72a9c9d61fcf7fb3cc,Cañar,Inactivo
3953,ba0ef8bce5384b2b87e2c2514a7bc783,Manabi,Activo
3954,5698c0b13a0e40e0bf4f8cedbfe7ffc5,Carchi,Inactivo
3955,6d7e63b39eda441b8693ed264c85528f,Azuay,Inactivo
3956,c9c8840b3b37418fbd4fe9da92b5b3a6,Bolivar,Activo
3957,f3ae264d730c45c8871d50ed1af20cd8,Guayas,Inactivo
3958,5dd7f0069e5944079c262db85c01714f,Cañar,Activo
3959,d63159a378a84361bdfc576ca3e5f6c5,Galapagos,Inactivo
3960,27276e56a99f49f697a8d1fe48ab8c2b,Azuay,Activo
3961,5752104210dc4f9cbe14a893df40dea3,Cañar,Activo
3962,df6cafeeede9460caa16bc8594033bec,Cotopaxi,Activo
3963,8fcbb1d7ba374f28abf01cd5207c6a49,Galapagos,Activo
3964,6b4ef1cb363b4fef9decc745c025b983,Pichincha,Activo
3965,e00ee874c08e41048798dcb76cb1e4bd,Manabi,Inactivo
3966,c0d8ce54b1994750b39828c340e16c9b,Bolivar,Inactivo
3967,cc0e6f17f70349ea9177949db4f6c77a,Azuay,Activo
3968,0b50040f42e440a1b9d0516b6fc7aa17,Cañar,Activo
3969,c9bc765ba0d246e8ae9d8f9df8a20e29,Galapagos,Activo
3970,0048df7a40974dd3b99f4cc6e87dcc28,Manabi,Inactivo
3971,f828c5074bcf4edd9f09bfb2cec0bfd9,Guayas,Activo
3972,cd3476dd49904d2f8966b88019d915fe,Azuay,Activo
3973,bbef67defe294dc68a278504dc901d25,Loja,Inactivo
3974,da165772c9cd467eb5bf57a738675ebe,Carchi,Activo
3975,ca59fc17f4544dd18516c3e245f08ce8,Chimborazo,Inactivo
3976,50370e12c9fa4b0392f883ae87f83382,Esmeraldas,Activo
3977,40e197b25fff4c1993cb8aee748be06f,Loja,Activo
3978,93d428b551984d1ca23c0686eca60a6b,Carchi,Activo
3979,1bbd06541d0745ee9b91b45f3a61f99f,Manabi,Activo
3980,6e7a744661d8487eac197f88d4d7b7f2,Cotopaxi,Activo
3981,d65212bb2f2a466394b1abacfee169f7,Chimborazo,Inactivo
3982,7c3be470913142de828bf184487a60ba,Esmeraldas,Inactivo
3983,ef3935e49a0748ddb17b097359f3406f,Cotopaxi,Activo
3984,93d87833103c4ae8b48aa824f5098c01,Manabi,Activo
3985,29dc2d4ae4e349c38156ad08a05c1007,Cotopaxi,Activo
3986,bb1a7c688dd44b71892c294823564c96,Azuay,Activo
3987,e96ac3f53d614a93be06f41df95ae03c,Cotopaxi,Inactivo
3988,e66e8479b85243ea8e319418ce54ed71,Guayas,Activo
3989,a05f48e6847942a4898394d247e39f06,Carchi,Inactivo
3990,7a203ad4b94647c6a1f8d7b47318efa6,Cotopaxi,Activo
3991,59ba4158d7f94c8ab2930155c414d736,Esmeraldas,Activo
3992,b61ae1f2bdd54edd939d73b196b83a6e,Carchi,Activo
3993,fa01d094918a44b98a1d90c91f8ea117,Bolivar,Activo
3994,915f11d71f594a98994bc545fe7b257d,Carchi,Activo
3995,08493434839f4aaeb6291856051c9096,Carchi,Activo
3996,38a305f65488439abc783bfc6f55b6de,Chimborazo,Activo
3997,e941c6ba2da04916b4a4a7a832e85757,Guayas,Activo
3998,1b43f4375d76437e98cc5367fcb6fead,Cañar,Activo
3999,660839f1ea334352b730fb3669013107,Chimborazo,Inactivo
4000,2f6664320f3743ee8bca7bb07ef787d8,Carchi,Inactivo
4001,e21674a335ec41a9b536c822d3db5da0,Cañar,Inactivo
4002,621e6add9ec34760ab28596313961ee8,Guayas,Inactivo
4003,a31288bab3a24b01acd374ee6e2c981f,Cañar,Inactivo
4004,639b13388eb644de923e04dffa488099,Cañar,Inactivo
4005,51738cf8b1fc446291d173b0e0302296,Carchi,Inactivo
4006,1ea867ef9bfb4f16ac16149592f69141,Cañar,Activo
4007,da5a47131703487f87488e4d77bcc6db,Carchi,Activo
4008,938723453cd64fc8ba135e13dc7bb74e,Azuay,Activo
4009,ef594a76f7ca459cb801b221e569a4f7,Carchi,Inactivo
4010,64d8139f2cee43248471bdb3b65e8ae8,Carchi,Activo
4011,51a3ba9667db4840a82e1e2f7c226a5d,Azuay,Activo
4012,5e1fcf9c5eef45fe989c22552da7dbbe,Cañar,Activo
4013,b8997f6084cb48d7b3f581a63232efe3,Cañar,Inactivo
4014,4f45355fc03741518a317e14b795ecf0,Carchi,Inactivo
4015,97748577fca74763a547a4e4240278f7,Bolivar,Inactivo
4016,a1d261a0715b42968465e39c1d6afbbb,Pichincha,Activo
4017,2a0575ae8e2145faa77d32fd8abcabf9,Chimborazo,Inactivo
4018,97efb50b7d364f9e9facc1b0471ca01f,Galapagos,Inactivo
4019,4bfe04ee9bd64870ad2753e12a8d9488,Manabi,Inactivo
4020,de9ef5a68f51437cb3b5480f4b13d89e,Galapagos,Inactivo
4021,c7f8f4c920134d749dc570fd2f8a1370,Manabi,Activo
4022,376f07f6206445e7a7983c389141c52e,Guayas,Activo
4023,7162f46348804548b08a7023c60299ee,Galapagos,Inactivo
4024,94fbaee1e1784e1c80cb96fec5d382e4,Pichincha,Inactivo
4025,66b4988c3b7e44f08a23d2538b683882,Galapagos,Inactivo
4026,c206f43074b14e20b3dc4e1db18bb273,Bolivar,Inactivo
4027,6bb0402436b74745b927e531498282b7,Bolivar,Inactivo
4028,fa273f0dee7a4472ba84c42de922ad44,Pichincha,Activo
4029,b13e49c404374074ac65bccc20989cb1,Azuay,Inactivo
4030,9fa520f6c9354c2fafd06e6ec64ee27e,Cañar,Inactivo
4031,76c07e07d87041b8ac868936d68c91a9,Bolivar,Inactivo
4032,0fad808a2c594ec89eab16468716f624,Galapagos,Inactivo
4033,2496e72a94414ec092c99d956c396192,Azuay,Activo
4034,ec5b56d22e3c4b809b8a7674c30563af,Manabi,Inactivo
4035,11b1fb2696df4ee28e5c101ac5f31599,Carchi,Activo
4036,94eef47c58654ac2bab10bb04336203c,Azuay,Activo
4037,10784fb851e24158a568d9eb2ed0505f,Chimborazo,Inactivo
4038,d46f4e3962524fac8740fb9ea6907081,Cañar,Inactivo
4039,f2ac2baa3c4942da853dbf82b8693b26,Chimborazo,Inactivo
4040,6e870fc5e1854f6490a67eb324f996b7,Carchi,Inactivo
4041,816d3302a30947da8339774d217d3348,Pichincha,Activo
4042,0c62547e1ae542d7899c46b1e4496b2e,Pichincha,Activo
4043,b94d7a7241f747208ebfbdcf9784c21c,Azuay,Inactivo
4044,239bce1824994dd8928119456d5ba451,Chimborazo,Activo
4045,d7db806818514d9d9359fecc6f85463f,Loja,Inactivo
4046,2cf5a8664d094c0e87bb055fe886ca7e,Pichincha,Inactivo
4047,2732b49e36044e0f9b1d36f513793ece,Bolivar,Activo
4048,9c62b6a3c62e4aad91cec06f0da0e20a,Manabi,Inactivo
4049,7aa8f2df902746e79dd7a27a6b57af38,Guayas,Inactivo
4050,4e141b321a90470b85d4429affb5e608,Manabi,Inactivo
4051,b64de36d0e16443599b978eb51927d68,Pichincha,Inactivo
4052,64f05c02b6cf49898aacda602fc8e3f1,Esmeraldas,Inactivo
4053,646d98a6c3de4e3caa76b9545a842dc2,Chimborazo,Inactivo
4054,67b91292fb574303883debfba9171954,Cotopaxi,Activo
4055,f0337eb941614ecb87d703675a3a4207,Chimborazo,Inactivo
4056,aac5e7cc960f4c048951ba51468c97b5,Cañar,Activo
4057,0a9c788d8ea2437ba4f08dea509d03fd,Guayas,Inactivo
4058,8bc115292618422a96e6e99f9eab094a,Azuay,Inactivo
4059,7488325ff9d94e40a374456d6d69dcab,Azuay,Activo
4060,bcb0f4fbc9aa4f50be6aa51e37a333a6,Galapagos,Activo
4061,f0dcf2b99af941c1ba8d038007c87ef3,Carchi,Activo
4062,5f2c8db7f2cc435b89d786f58c456a0e,Pichincha,Inactivo
4063,adaff81cbf914c90b545191405ede26c,Chimborazo,Inactivo
4064,94fe3307458e44ed9a441f0d4b36d5e8,Pichincha,Inactivo
4065,b44282f3841f47279491a154e840e469,Carchi,Inactivo
4066,f2ceddf6adb44e8499e79a384ea1e518,Galapagos,Inactivo
4067,ea7de268467e4e21bbc3c4355a769d89,Pichincha,Activo
4068,17c6ed6cf5ca4c0f906052fe2b896ca6,Pichincha,Activo
4069,ccaa33f52a324dbea563f7b5924da967,Carchi,Activo
4070,2b1a5d5cbef44f5c9c30f93869e9a364,Chimborazo,Activo
4071,a66845b47cd04066ae4d6b750ecc057f,Guayas,Activo
4072,9e63413279ff4ef5833a466ed9d3ffc1,Manabi,Activo
4073,dc3c171a3d2b46659cdd8f07850a3f47,Chimborazo,Activo
4074,2b9145e1041a4a8b958861ae320194a4,Esmeraldas,Inactivo
4075,36e603eb78194898868652bd201dc8a0,Bolivar,Activo
4076,d38a9250c9f24626a5200ba4f5f34c59,Chimborazo,Activo
4077,2ce104569e8d4330a789f726550c325d,Cotopaxi,Inactivo
4078,8134e26847fe438a8acaabcd3c6f9b48,Pichincha,Activo
4079,6c8e92dc75a940a4befa5a2ba728c426,Esmeraldas,Inactivo
4080,bca6a3bd62fc4f459691287fe0335618,Manabi,Inactivo
4081,0158eb13055e418594c46bfa0d7eb06f,Guayas,Inactivo
4082,4bcefaba0a1847e597d7496623ad5807,Cañar,Inactivo
4083,fc9887cc9ea74d11a9b93c7de01d2418,Azuay,Inactivo
4084,952be9396e954be3bac7249aea0f19d6,Guayas,Activo
4085,e6c879b23aed488b8f4c5ba75a517553,Chimborazo,Inactivo
4086,b8f55841ccac4bcb9198be9f9748bcae,Cañar,Inactivo
4087,ab7721c83a2f42718cde584d1f8bccfc,Cañar,Inactivo
4088,a2ff1c3683dc44d993fae82912f9a1d4,Azuay,Activo
4089,35653a2b6edc40fa90cf7b263644408b,Carchi,Activo
4090,d24c999bad53446fac069c370c78031b,Chimborazo,Inactivo
4091,6d0b3e5e49324d708b7a956624fe53de,Cañar,Activo
4092,f82db6e105654b11af25e78f872dabc5,Bolivar,Inactivo
4093,3a9a2e75ff8049beb015668733975831,Cotopaxi,Inactivo
4094,879f7486efbf44df93c7cc74e03387ea,Esmeraldas,Inactivo
4095,f9f6448f114443bc81e7176a1537121f,Cotopaxi,Activo
4096,ecc140c0ad564f2fb54efdb223d7032c,Cotopaxi,Inactivo
4097,a422d0adab4943fab4db24286c1e11b7,Carchi,Inactivo
4098,ebc8ccfc0ef241a0b82b552e66cadacf,Guayas,Activo
4099,d3061455e6f2487bb32c34bf9d70a830,Pichincha,Inactivo
4100,105fdb3740ff46ab8b37a5e8e20fe69c,Guayas,Activo
4101,7ff8291b105f412db1e3131e2849a88a,Loja,Activo
4102,d0433c6e5c454a0b8a6ecaa78add7d2a,Manabi,Activo
4103,09b175288788473b9f552fe9a9b69401,Esmeraldas,Activo
4104,30cfac3e94c941578ad5118b54979896,Manabi,Activo
4105,2ca315cd817c433f9ccd64970f6760ab,Manabi,Activo
4106,9c9fa7387e41417e9d290997a17a6fc6,Cotopaxi,Inactivo
4107,3e8a0e0283a9449f86f9d71584e3a17c,Loja,Inactivo
4108,9f89cdbf8bfa426e87b4de5b1edce490,Loja,Inactivo
4109,1bdefd65648044f187380c7e53e86f9a,Bolivar,Activo
4110,52c49b810bbc494bbaf86f051a79e05a,Carchi,Activo
4111,acc997b21b5f417385806005f7a62dc6,Cañar,Inactivo
4112,e781365ba36542159d3939674ce04907,Carchi,Activo
4113,741774e6ae7a446eb4d40148d8307697,Carchi,Inactivo
4114,127ff2c09d0342c1aa19f7c7331ad20f,Manabi,Inactivo
4115,1724d27f67ea4a54ac0d13bffc53c042,Esmeraldas,Activo
4116,c20b712172dd4a4fb25a0896d3fcb47d,Chimborazo,Activo
4117,3bee4b287af5415989aeb26ecd606d20,Galapagos,Activo
4118,6778e4a2d5fd4d65829738abbaba6c8b,Galapagos,Activo
4119,4171182af18540808478230a87c659f4,Pichincha,Inactivo
4120,d82d7c5b1ce94e1eb64bf4206ab379c3,Cotopaxi,Inactivo
